Scenario,Vaccination_Age,Index,mean,sd,q025,q250,q500,q750,q975
CEA_shingrix_IC_76,76,total_saved_costs_d,515620.5330942535,136659.1090831245,289437.2027719922,417728.2597510345,497328.21323850774,595524.1709986348,815168.1409776381
CEA_shingrix_IC_77,77,total_saved_costs_d,476446.8741521101,120564.70731143255,280639.3341977659,390474.99836208276,461013.76119785605,543842.2010532821,744526.0722333734
CEA_shingrix_IC_78,78,total_saved_costs_d,440859.29635658656,118500.62182550784,248521.608069136,358996.740470579,419864.20540306316,504489.98936432606,723202.9588532515
CEA_shingrix_IC_79,79,total_saved_costs_d,413589.2540279964,111150.77826449959,238832.0590336091,335185.4492361172,399136.5183319595,475305.24282594904,681614.4782789268
CEA_shingrix_IC_80,80,total_saved_costs_d,393205.07867150306,113129.84789193266,225906.55784974032,316723.12594017264,374182.09603728703,456616.548680041,665096.640868325
CEA_shingrix_IC_81,81,total_saved_costs_d,366886.22197601,106458.2770012095,209393.25265499187,290970.45473731594,347142.1786297123,427059.38419023884,621771.8493836594
CEA_shingrix_IC_82,82,total_saved_costs_d,331713.741222833,95800.38829732014,187854.74022274496,259812.227734198,319523.9588573943,380674.9968721627,560394.2219240738
CEA_shingrix_IC_83,83,total_saved_costs_d,288707.1830873334,88988.87296337153,155080.37333212764,224238.08219249244,272831.6792149105,344229.4465535681,495540.3895910649
CEA_shingrix_IC_84,84,total_saved_costs_d,249059.63946240873,83391.93937490777,127989.93614276686,186697.07040940697,233896.4537861399,289485.33142658824,459163.79554053396
CEA_shingrix_IC_85,85,total_saved_costs_d,216297.3336380266,72765.01431734372,110757.68314695646,163797.27844838751,202117.74849788478,257937.27844951182,400841.74557093286
CEA_shingrix_IC_86,86,total_saved_costs_d,183888.66062175488,63809.192920655485,92767.36207009136,139642.45410245872,172317.41501128254,220320.35207273735,332106.21350927366
CEA_shingrix_IC_87,87,total_saved_costs_d,151395.65530946935,52215.11194932038,73474.31294240667,115553.96803733219,141824.74593909073,179779.38102887647,281831.14131914056
CEA_shingrix_IC_88,88,total_saved_costs_d,124584.3985235012,47266.88207298279,54172.19899689368,92489.32383714433,115925.94368689899,146047.06059681036,254298.35002738496
CEA_shingrix_IC_89,89,total_saved_costs_d,101189.34892532913,38215.158674850034,45176.46653240496,73885.07192849457,94649.2572279638,123385.25720261877,189682.0282020373
CEA_shingrix_IC_90,90,total_saved_costs_d,346616.8103105449,133622.70717693897,151746.96787174584,250623.42498767306,319682.7518115368,421472.5514522101,681199.25932413165
CEA_shingrix_IC_91,91,total_saved_costs_d,0,0,0,0,0,0,0
CEA_shingrix_IC_92,92,total_saved_costs_d,0,0,0,0,0,0,0
CEA_shingrix_IC_93,93,total_saved_costs_d,0,0,0,0,0,0,0
CEA_shingrix_IC_94,94,total_saved_costs_d,0,0,0,0,0,0,0
CEA_shingrix_IC_95,95,total_saved_costs_d,0,0,0,0,0,0,0
