Scenario,Arm,Key,Q_All_d,C_All_d,Q_All_d0,C_All_d0,dE,dC,ICER
Vac_85,SOC,3,505595.6100021978,0,505595.6100021978,0,0,0,0
Vac_85,SOC,4,505593.1135101933,0,505593.1135101933,0,0,0,0
Vac_85,SOC,5,505638.49562633137,0,505638.49562633137,0,0,0,0
Vac_85,SOC,6,505623.22819515003,0,505623.22819515003,0,0,0,0
Vac_85,SOC,7,505630.8437874384,0,505630.8437874384,0,0,0,0
Vac_85,SOC,8,505622.7270987887,0,505622.7270987887,0,0,0,0
Vac_85,SOC,9,505610.84804677276,0,505610.84804677276,0,0,0,0
Vac_85,SOC,10,505624.06381074415,0,505624.06381074415,0,0,0,0
Vac_85,SOC,11,505596.018495872,0,505596.018495872,0,0,0,0
Vac_85,SOC,12,505606.318313588,0,505606.318313588,0,0,0,0
Vac_85,SOC,13,505633.9291883844,0,505633.9291883844,0,0,0,0
Vac_85,SOC,14,505615.3834284668,0,505615.3834284668,0,0,0,0
Vac_85,SOC,15,505604.0181427309,0,505604.0181427309,0,0,0,0
Vac_85,SOC,16,505606.1890273324,0,505606.1890273324,0,0,0,0
Vac_85,SOC,17,505621.37474391714,0,505621.37474391714,0,0,0,0
Vac_85,SOC,18,505597.51925033657,0,505597.51925033657,0,0,0,0
Vac_85,SOC,19,505637.6340495703,0,505637.6340495703,0,0,0,0
Vac_85,SOC,20,505608.9184393476,0,505608.9184393476,0,0,0,0
Vac_85,SOC,21,505625.8019403639,0,505625.8019403639,0,0,0,0
Vac_85,SOC,22,505613.0289639043,0,505613.0289639043,0,0,0,0
Vac_85,SOC,23,505628.8064356823,0,505628.8064356823,0,0,0,0
Vac_85,SOC,24,505625.96168526175,0,505625.96168526175,0,0,0,0
Vac_85,SOC,25,505602.0097820623,0,505602.0097820623,0,0,0,0
Vac_85,SOC,26,505585.55986390467,0,505585.55986390467,0,0,0,0
Vac_85,SOC,27,505559.00793358486,0,505559.00793358486,0,0,0,0
Vac_85,SOC,28,505636.4940683023,0,505636.4940683023,0,0,0,0
Vac_85,SOC,29,505605.83320898743,0,505605.83320898743,0,0,0,0
Vac_85,SOC,30,505609.6248704119,0,505609.6248704119,0,0,0,0
Vac_85,SOC,31,505621.9168245673,0,505621.9168245673,0,0,0,0
Vac_85,SOC,32,505564.63940206956,0,505564.63940206956,0,0,0,0
Vac_85,SOC,33,505614.80023582384,0,505614.80023582384,0,0,0,0
Vac_85,SOC,34,505625.8557086801,0,505625.8557086801,0,0,0,0
Vac_85,SOC,35,505617.3013617418,0,505617.3013617418,0,0,0,0
Vac_85,SOC,36,505623.5993853846,0,505623.5993853846,0,0,0,0
Vac_85,SOC,37,505628.6792127949,0,505628.6792127949,0,0,0,0
Vac_85,SOC,38,505624.60491710936,0,505624.60491710936,0,0,0,0
Vac_85,SOC,39,505591.16170085344,0,505591.16170085344,0,0,0,0
Vac_85,SOC,40,505575.1850519285,0,505575.1850519285,0,0,0,0
Vac_85,SOC,41,505609.70068365114,0,505609.70068365114,0,0,0,0
Vac_85,SOC,42,505623.5341227195,0,505623.5341227195,0,0,0,0
Vac_85,SOC,43,505631.2116892041,0,505631.2116892041,0,0,0,0
Vac_85,SOC,44,505594.8770697107,0,505594.8770697107,0,0,0,0
Vac_85,SOC,45,505619.47139893123,0,505619.47139893123,0,0,0,0
Vac_85,SOC,46,505637.0039842648,0,505637.0039842648,0,0,0,0
Vac_85,SOC,47,505616.67724015465,0,505616.67724015465,0,0,0,0
Vac_85,SOC,48,505619.4227109252,0,505619.4227109252,0,0,0,0
Vac_85,SOC,49,505586.5898548576,0,505586.5898548576,0,0,0,0
Vac_85,SOC,50,505590.8627446413,0,505590.8627446413,0,0,0,0
Vac_85,SOC,51,505591.319697456,0,505591.319697456,0,0,0,0
Vac_85,SOC,52,505608.21460295207,0,505608.21460295207,0,0,0,0
Vac_85,SOC,53,505595.6320998234,0,505595.6320998234,0,0,0,0
Vac_85,SOC,54,505604.09739156096,0,505604.09739156096,0,0,0,0
Vac_85,SOC,55,505609.1176708475,0,505609.1176708475,0,0,0,0
Vac_85,SOC,56,505591.599721333,0,505591.599721333,0,0,0,0
Vac_85,SOC,57,505619.3133472101,0,505619.3133472101,0,0,0,0
Vac_85,SOC,58,505600.38684617967,0,505600.38684617967,0,0,0,0
Vac_85,SOC,59,505579.5877782976,0,505579.5877782976,0,0,0,0
Vac_85,SOC,60,505599.73548030213,0,505599.73548030213,0,0,0,0
Vac_85,SOC,61,505607.43462485354,0,505607.43462485354,0,0,0,0
Vac_85,SOC,62,505620.2345581001,0,505620.2345581001,0,0,0,0
Vac_85,SOC,63,505609.33702756016,0,505609.33702756016,0,0,0,0
Vac_85,SOC,64,505625.42841692496,0,505625.42841692496,0,0,0,0
Vac_85,SOC,65,505602.80862412334,0,505602.80862412334,0,0,0,0
Vac_85,SOC,66,505604.75846841896,0,505604.75846841896,0,0,0,0
Vac_85,SOC,67,505616.49278943735,0,505616.49278943735,0,0,0,0
Vac_85,SOC,68,505627.115813417,0,505627.115813417,0,0,0,0
Vac_85,SOC,69,505623.0604571848,0,505623.0604571848,0,0,0,0
Vac_85,SOC,70,505616.6337619081,0,505616.6337619081,0,0,0,0
Vac_85,SOC,71,505606.5420002265,0,505606.5420002265,0,0,0,0
Vac_85,SOC,72,505592.7704080374,0,505592.7704080374,0,0,0,0
Vac_85,SOC,73,505607.4123286834,0,505607.4123286834,0,0,0,0
Vac_85,SOC,74,505611.0103426247,0,505611.0103426247,0,0,0,0
Vac_85,SOC,75,505605.4469757254,0,505605.4469757254,0,0,0,0
Vac_85,SOC,76,505627.0079479818,0,505627.0079479818,0,0,0,0
Vac_85,SOC,77,505630.6620726043,0,505630.6620726043,0,0,0,0
Vac_85,SOC,78,505605.8283674748,0,505605.8283674748,0,0,0,0
Vac_85,SOC,79,505606.2026303024,0,505606.2026303024,0,0,0,0
Vac_85,SOC,80,505604.8565747411,0,505604.8565747411,0,0,0,0
Vac_85,SOC,81,505641.6266059277,0,505641.6266059277,0,0,0,0
Vac_85,SOC,82,505625.90523620095,0,505625.90523620095,0,0,0,0
Vac_85,SOC,83,505628.959825213,0,505628.959825213,0,0,0,0
Vac_85,SOC,84,505636.1484503938,0,505636.1484503938,0,0,0,0
Vac_85,SOC,85,505642.5538961095,0,505642.5538961095,0,0,0,0
Vac_85,SOC,86,505615.5520148861,0,505615.5520148861,0,0,0,0
Vac_85,SOC,87,505599.9461887,0,505599.9461887,0,0,0,0
Vac_85,SOC,88,505618.8893472474,0,505618.8893472474,0,0,0,0
Vac_85,SOC,89,505629.2024433049,0,505629.2024433049,0,0,0,0
Vac_85,SOC,90,505609.3319832928,0,505609.3319832928,0,0,0,0
Vac_85,SOC,91,505620.88907523116,0,505620.88907523116,0,0,0,0
Vac_85,SOC,92,505609.2723769927,0,505609.2723769927,0,0,0,0
Vac_85,SOC,93,505623.5253591638,0,505623.5253591638,0,0,0,0
Vac_85,SOC,94,505613.25978460786,0,505613.25978460786,0,0,0,0
Vac_85,SOC,95,505590.2442458225,0,505590.2442458225,0,0,0,0
Vac_85,SOC,96,505596.258673543,0,505596.258673543,0,0,0,0
Vac_85,SOC,97,505623.77895164146,0,505623.77895164146,0,0,0,0
Vac_85,SOC,98,505574.83996770566,0,505574.83996770566,0,0,0,0
Vac_85,SOC,99,505620.5972983295,0,505620.5972983295,0,0,0,0
Vac_85,SOC,100,505620.48087079625,0,505620.48087079625,0,0,0,0
Vac_86,SOC,1,431132.0555846718,0,431132.0555846718,0,0,0,0
Vac_86,SOC,2,431109.2815983875,0,431109.2815983875,0,0,0,0
Vac_86,SOC,3,431113.99829717405,0,431113.99829717405,0,0,0,0
Vac_86,SOC,4,431110.8237970861,0,431110.8237970861,0,0,0,0
Vac_86,SOC,5,431133.5628632994,0,431133.5628632994,0,0,0,0
Vac_86,SOC,6,431129.49006902217,0,431129.49006902217,0,0,0,0
Vac_86,SOC,7,431129.1488708467,0,431129.1488708467,0,0,0,0
Vac_86,SOC,8,431126.37094122183,0,431126.37094122183,0,0,0,0
Vac_86,SOC,9,431112.9305467584,0,431112.9305467584,0,0,0,0
Vac_86,SOC,10,431139.26176674763,0,431139.26176674763,0,0,0,0
Vac_86,SOC,11,431105.0836703153,0,431105.0836703153,0,0,0,0
Vac_86,SOC,12,431109.48773829883,0,431109.48773829883,0,0,0,0
Vac_86,SOC,13,431143.3408564942,0,431143.3408564942,0,0,0,0
Vac_86,SOC,14,431122.7011549467,0,431122.7011549467,0,0,0,0
Vac_86,SOC,15,431112.503546962,0,431112.503546962,0,0,0,0
Vac_86,SOC,16,431116.8736058941,0,431116.8736058941,0,0,0,0
Vac_86,SOC,17,431132.6634763561,0,431132.6634763561,0,0,0,0
Vac_86,SOC,18,431101.24336828635,0,431101.24336828635,0,0,0,0
Vac_86,SOC,19,431139.69597250863,0,431139.69597250863,0,0,0,0
Vac_86,SOC,20,431115.33585411496,0,431115.33585411496,0,0,0,0
Vac_86,SOC,21,431123.85094279214,0,431123.85094279214,0,0,0,0
Vac_86,SOC,22,431124.3783922667,0,431124.3783922667,0,0,0,0
Vac_86,SOC,23,431135.7488398184,0,431135.7488398184,0,0,0,0
Vac_86,SOC,24,431134.29425856343,0,431134.29425856343,0,0,0,0
Vac_86,SOC,25,431110.89144890767,0,431110.89144890767,0,0,0,0
Vac_86,SOC,26,431101.56125126476,0,431101.56125126476,0,0,0,0
Vac_86,SOC,27,431079.57564735465,0,431079.57564735465,0,0,0,0
Vac_86,SOC,28,431138.4858279761,0,431138.4858279761,0,0,0,0
Vac_86,SOC,29,431113.8574544475,0,431113.8574544475,0,0,0,0
Vac_86,SOC,30,431110.2334279789,0,431110.2334279789,0,0,0,0
Vac_86,SOC,31,431136.4374471057,0,431136.4374471057,0,0,0,0
Vac_86,SOC,32,431075.9427142584,0,431075.9427142584,0,0,0,0
Vac_86,SOC,33,431126.6989009735,0,431126.6989009735,0,0,0,0
Vac_86,SOC,34,431131.34307304485,0,431131.34307304485,0,0,0,0
Vac_86,SOC,35,431126.04898458003,0,431126.04898458003,0,0,0,0
Vac_86,SOC,36,431122.2964050402,0,431122.2964050402,0,0,0,0
Vac_86,SOC,37,431132.0900396357,0,431132.0900396357,0,0,0,0
Vac_86,SOC,38,431137.6869642633,0,431137.6869642633,0,0,0,0
Vac_86,SOC,39,431096.0038292106,0,431096.0038292106,0,0,0,0
Vac_86,SOC,40,431081.03035192395,0,431081.03035192395,0,0,0,0
Vac_86,SOC,41,431120.16273182526,0,431120.16273182526,0,0,0,0
Vac_86,SOC,42,431130.7241600246,0,431130.7241600246,0,0,0,0
Vac_86,SOC,43,431131.3443355001,0,431131.3443355001,0,0,0,0
Vac_86,SOC,44,431106.343684996,0,431106.343684996,0,0,0,0
Vac_86,SOC,45,431119.7849123022,0,431119.7849123022,0,0,0,0
Vac_86,SOC,46,431144.7317442318,0,431144.7317442318,0,0,0,0
Vac_86,SOC,47,431124.3568858289,0,431124.3568858289,0,0,0,0
Vac_86,SOC,48,431130.8692931351,0,431130.8692931351,0,0,0,0
Vac_86,SOC,49,431100.6032391593,0,431100.6032391593,0,0,0,0
Vac_86,SOC,50,431097.99585028464,0,431097.99585028464,0,0,0,0
Vac_86,SOC,51,431105.0210154357,0,431105.0210154357,0,0,0,0
Vac_86,SOC,52,431120.1692646858,0,431120.1692646858,0,0,0,0
Vac_86,SOC,53,431109.95224740764,0,431109.95224740764,0,0,0,0
Vac_86,SOC,54,431106.8795644862,0,431106.8795644862,0,0,0,0
Vac_86,SOC,55,431120.5702538154,0,431120.5702538154,0,0,0,0
Vac_86,SOC,56,431101.36761662277,0,431101.36761662277,0,0,0,0
Vac_86,SOC,57,431120.14999162214,0,431120.14999162214,0,0,0,0
Vac_86,SOC,58,431110.19727937505,0,431110.19727937505,0,0,0,0
Vac_86,SOC,59,431094.350139605,0,431094.350139605,0,0,0,0
Vac_86,SOC,60,431106.85208085255,0,431106.85208085255,0,0,0,0
Vac_86,SOC,61,431123.0288277262,0,431123.0288277262,0,0,0,0
Vac_86,SOC,62,431121.71566358773,0,431121.71566358773,0,0,0,0
Vac_86,SOC,63,431120.18263559666,0,431120.18263559666,0,0,0,0
Vac_86,SOC,64,431128.93836127647,0,431128.93836127647,0,0,0,0
Vac_86,SOC,65,431109.1899556466,0,431109.1899556466,0,0,0,0
Vac_86,SOC,66,431106.3667908201,0,431106.3667908201,0,0,0,0
Vac_86,SOC,67,431121.0656030294,0,431121.0656030294,0,0,0,0
Vac_86,SOC,68,431133.9207474934,0,431133.9207474934,0,0,0,0
Vac_86,SOC,69,431129.19924380095,0,431129.19924380095,0,0,0,0
Vac_86,SOC,70,431124.4674158483,0,431124.4674158483,0,0,0,0
Vac_86,SOC,71,431118.1943989501,0,431118.1943989501,0,0,0,0
Vac_86,SOC,72,431094.17690740305,0,431094.17690740305,0,0,0,0
Vac_86,SOC,73,431115.8350277284,0,431115.8350277284,0,0,0,0
Vac_86,SOC,74,431114.0686672151,0,431114.0686672151,0,0,0,0
Vac_86,SOC,75,431111.4103011042,0,431111.4103011042,0,0,0,0
Vac_86,SOC,76,431128.590243597,0,431128.590243597,0,0,0,0
Vac_86,SOC,77,431134.80018056184,0,431134.80018056184,0,0,0,0
Vac_86,SOC,78,431117.8219774241,0,431117.8219774241,0,0,0,0
Vac_86,SOC,79,431111.79345541005,0,431111.79345541005,0,0,0,0
Vac_86,SOC,80,431110.00017676916,0,431110.00017676916,0,0,0,0
Vac_86,SOC,81,431145.6338501309,0,431145.6338501309,0,0,0,0
Vac_86,SOC,82,431131.12525403727,0,431131.12525403727,0,0,0,0
Vac_86,SOC,83,431132.9646952034,0,431132.9646952034,0,0,0,0
Vac_86,SOC,84,431138.6320345208,0,431138.6320345208,0,0,0,0
Vac_86,SOC,85,431141.5765011751,0,431141.5765011751,0,0,0,0
Vac_86,SOC,86,431125.5427656291,0,431125.5427656291,0,0,0,0
Vac_86,SOC,87,431103.31036719325,0,431103.31036719325,0,0,0,0
Vac_86,SOC,88,431123.4472195768,0,431123.4472195768,0,0,0,0
Vac_86,SOC,89,431130.9374283087,0,431130.9374283087,0,0,0,0
Vac_86,SOC,90,431101.0600273325,0,431101.0600273325,0,0,0,0
Vac_86,SOC,91,431126.3614591331,0,431126.3614591331,0,0,0,0
Vac_86,SOC,92,431117.7601525625,0,431117.7601525625,0,0,0,0
Vac_86,SOC,93,431124.14242414455,0,431124.14242414455,0,0,0,0
Vac_86,SOC,94,431121.1202247758,0,431121.1202247758,0,0,0,0
Vac_86,SOC,95,431105.75941011263,0,431105.75941011263,0,0,0,0
Vac_86,SOC,96,431099.9430051143,0,431099.9430051143,0,0,0,0
Vac_86,SOC,97,431123.097234989,0,431123.097234989,0,0,0,0
Vac_86,SOC,98,431084.0487801706,0,431084.0487801706,0,0,0,0
Vac_86,SOC,99,431122.38790363824,0,431122.38790363824,0,0,0,0
Vac_86,SOC,100,431131.2254970881,0,431131.2254970881,0,0,0,0
Vac_87,SOC,1,356891.9958293024,0,356891.9958293024,0,0,0,0
Vac_87,SOC,2,356879.048150453,0,356879.048150453,0,0,0,0
Vac_87,SOC,3,356876.8400737796,0,356876.8400737796,0,0,0,0
Vac_87,SOC,4,356876.87139550014,0,356876.87139550014,0,0,0,0
Vac_87,SOC,5,356895.54844810185,0,356895.54844810185,0,0,0,0
Vac_87,SOC,6,356890.5894644256,0,356890.5894644256,0,0,0,0
Vac_87,SOC,7,356888.1801552969,0,356888.1801552969,0,0,0,0
Vac_87,SOC,8,356882.88129209727,0,356882.88129209727,0,0,0,0
Vac_87,SOC,9,356877.3426464616,0,356877.3426464616,0,0,0,0
Vac_87,SOC,10,356899.0629859102,0,356899.0629859102,0,0,0,0
Vac_87,SOC,11,356870.82504123193,0,356870.82504123193,0,0,0,0
Vac_87,SOC,12,356877.21908184397,0,356877.21908184397,0,0,0,0
Vac_87,SOC,13,356900.23235459754,0,356900.23235459754,0,0,0,0
Vac_87,SOC,14,356890.9315670083,0,356890.9315670083,0,0,0,0
Vac_87,SOC,15,356867.6694604392,0,356867.6694604392,0,0,0,0
Vac_87,SOC,16,356879.1075156913,0,356879.1075156913,0,0,0,0
Vac_87,SOC,17,356890.2365158964,0,356890.2365158964,0,0,0,0
Vac_87,SOC,18,356859.88579005795,0,356859.88579005795,0,0,0,0
Vac_87,SOC,19,356901.0379391357,0,356901.0379391357,0,0,0,0
Vac_87,SOC,20,356880.0169198824,0,356880.0169198824,0,0,0,0
Vac_87,SOC,21,356875.7643081427,0,356875.7643081427,0,0,0,0
Vac_87,SOC,22,356879.9457686952,0,356879.9457686952,0,0,0,0
Vac_87,SOC,23,356887.12450824183,0,356887.12450824183,0,0,0,0
Vac_87,SOC,24,356891.68063434557,0,356891.68063434557,0,0,0,0
Vac_87,SOC,25,356878.4944104069,0,356878.4944104069,0,0,0,0
Vac_87,SOC,26,356878.934263972,0,356878.934263972,0,0,0,0
Vac_87,SOC,27,356838.404526927,0,356838.404526927,0,0,0,0
Vac_87,SOC,28,356894.12477301754,0,356894.12477301754,0,0,0,0
Vac_87,SOC,29,356879.4046508424,0,356879.4046508424,0,0,0,0
Vac_87,SOC,30,356873.06529405306,0,356873.06529405306,0,0,0,0
Vac_87,SOC,31,356892.8445246612,0,356892.8445246612,0,0,0,0
Vac_87,SOC,32,356845.25529994967,0,356845.25529994967,0,0,0,0
Vac_87,SOC,33,356890.7181127806,0,356890.7181127806,0,0,0,0
Vac_87,SOC,34,356889.61595549586,0,356889.61595549586,0,0,0,0
Vac_87,SOC,35,356883.69684691186,0,356883.69684691186,0,0,0,0
Vac_87,SOC,36,356878.860035026,0,356878.860035026,0,0,0,0
Vac_87,SOC,37,356889.6664931461,0,356889.6664931461,0,0,0,0
Vac_87,SOC,38,356893.9515014064,0,356893.9515014064,0,0,0,0
Vac_87,SOC,39,356868.4059931694,0,356868.4059931694,0,0,0,0
Vac_87,SOC,40,356853.4896196502,0,356853.4896196502,0,0,0,0
Vac_87,SOC,41,356883.9125232456,0,356883.9125232456,0,0,0,0
Vac_87,SOC,42,356880.9553851938,0,356880.9553851938,0,0,0,0
Vac_87,SOC,43,356889.8667141085,0,356889.8667141085,0,0,0,0
Vac_87,SOC,44,356870.31980326737,0,356870.31980326737,0,0,0,0
Vac_87,SOC,45,356891.2622606558,0,356891.2622606558,0,0,0,0
Vac_87,SOC,46,356893.5361731193,0,356893.5361731193,0,0,0,0
Vac_87,SOC,47,356889.347365672,0,356889.347365672,0,0,0,0
Vac_87,SOC,48,356885.7549510827,0,356885.7549510827,0,0,0,0
Vac_87,SOC,49,356869.821952613,0,356869.821952613,0,0,0,0
Vac_87,SOC,50,356863.46366209595,0,356863.46366209595,0,0,0,0
Vac_87,SOC,51,356873.69812240766,0,356873.69812240766,0,0,0,0
Vac_87,SOC,52,356874.7933482101,0,356874.7933482101,0,0,0,0
Vac_87,SOC,53,356870.02814990096,0,356870.02814990096,0,0,0,0
Vac_87,SOC,54,356873.6179965801,0,356873.6179965801,0,0,0,0
Vac_87,SOC,55,356874.152992711,0,356874.152992711,0,0,0,0
Vac_87,SOC,56,356873.43480581034,0,356873.43480581034,0,0,0,0
Vac_87,SOC,57,356877.3565227823,0,356877.3565227823,0,0,0,0
Vac_87,SOC,58,356877.4162104503,0,356877.4162104503,0,0,0,0
Vac_87,SOC,59,356865.4050338801,0,356865.4050338801,0,0,0,0
Vac_87,SOC,60,356859.68391396146,0,356859.68391396146,0,0,0,0
Vac_87,SOC,61,356889.43234826083,0,356889.43234826083,0,0,0,0
Vac_87,SOC,62,356874.2287844383,0,356874.2287844383,0,0,0,0
Vac_87,SOC,63,356890.7536908628,0,356890.7536908628,0,0,0,0
Vac_87,SOC,64,356892.52670125256,0,356892.52670125256,0,0,0,0
Vac_87,SOC,65,356872.56516172405,0,356872.56516172405,0,0,0,0
Vac_87,SOC,66,356865.4762811315,0,356865.4762811315,0,0,0,0
Vac_87,SOC,67,356887.15408144775,0,356887.15408144775,0,0,0,0
Vac_87,SOC,68,356882.2188537953,0,356882.2188537953,0,0,0,0
Vac_87,SOC,69,356883.2627079375,0,356883.2627079375,0,0,0,0
Vac_87,SOC,70,356888.1571581848,0,356888.1571581848,0,0,0,0
Vac_87,SOC,71,356880.90707543975,0,356880.90707543975,0,0,0,0
Vac_87,SOC,72,356873.9927045254,0,356873.9927045254,0,0,0,0
Vac_87,SOC,73,356881.7977565866,0,356881.7977565866,0,0,0,0
Vac_87,SOC,74,356880.2792826707,0,356880.2792826707,0,0,0,0
Vac_87,SOC,75,356882.47827280784,0,356882.47827280784,0,0,0,0
Vac_87,SOC,76,356888.2008356309,0,356888.2008356309,0,0,0,0
Vac_87,SOC,77,356895.8530692398,0,356895.8530692398,0,0,0,0
Vac_87,SOC,78,356881.2622944701,0,356881.2622944701,0,0,0,0
Vac_87,SOC,79,356866.0987411126,0,356866.0987411126,0,0,0,0
Vac_87,SOC,80,356870.5159581031,0,356870.5159581031,0,0,0,0
Vac_87,SOC,81,356901.07471411856,0,356901.07471411856,0,0,0,0
Vac_87,SOC,82,356886.38088403456,0,356886.38088403456,0,0,0,0
Vac_87,SOC,83,356895.9809107798,0,356895.9809107798,0,0,0,0
Vac_87,SOC,84,356895.6246241459,0,356895.6246241459,0,0,0,0
Vac_87,SOC,85,356889.41357711685,0,356889.41357711685,0,0,0,0
Vac_87,SOC,86,356886.6083435202,0,356886.6083435202,0,0,0,0
Vac_87,SOC,87,356880.59875938855,0,356880.59875938855,0,0,0,0
Vac_87,SOC,88,356888.16797901306,0,356888.16797901306,0,0,0,0
Vac_87,SOC,89,356886.6282328612,0,356886.6282328612,0,0,0,0
Vac_87,SOC,90,356868.5773413376,0,356868.5773413376,0,0,0,0
Vac_87,SOC,91,356880.79338539066,0,356880.79338539066,0,0,0,0
Vac_87,SOC,92,356884.9502539356,0,356884.9502539356,0,0,0,0
Vac_87,SOC,93,356888.19930966664,0,356888.19930966664,0,0,0,0
Vac_87,SOC,94,356872.92732070264,0,356872.92732070264,0,0,0,0
Vac_87,SOC,95,356862.83359950955,0,356862.83359950955,0,0,0,0
Vac_87,SOC,96,356868.5669732016,0,356868.5669732016,0,0,0,0
Vac_87,SOC,97,356881.14625544316,0,356881.14625544316,0,0,0,0
Vac_87,SOC,98,356852.65725385933,0,356852.65725385933,0,0,0,0
Vac_87,SOC,99,356877.92441931757,0,356877.92441931757,0,0,0,0
Vac_87,SOC,100,356893.3694094333,0,356893.3694094333,0,0,0,0
Vac_88,SOC,1,290811.83732465847,0,290811.83732465847,0,0,0,0
Vac_88,SOC,2,290796.9142218067,0,290796.9142218067,0,0,0,0
Vac_88,SOC,3,290793.5405112273,0,290793.5405112273,0,0,0,0
Vac_88,SOC,4,290799.8240833309,0,290799.8240833309,0,0,0,0
Vac_88,SOC,5,290810.35596033465,0,290810.35596033465,0,0,0,0
Vac_88,SOC,6,290804.0041361742,0,290804.0041361742,0,0,0,0
Vac_88,SOC,7,290805.4272257911,0,290805.4272257911,0,0,0,0
Vac_88,SOC,8,290802.8647904504,0,290802.8647904504,0,0,0,0
Vac_88,SOC,9,290794.9063805289,0,290794.9063805289,0,0,0,0
Vac_88,SOC,10,290811.8783170226,0,290811.8783170226,0,0,0,0
Vac_88,SOC,11,290791.66056582186,0,290791.66056582186,0,0,0,0
Vac_88,SOC,12,290808.2018470071,0,290808.2018470071,0,0,0,0
Vac_88,SOC,13,290814.7096382131,0,290814.7096382131,0,0,0,0
Vac_88,SOC,14,290814.413571046,0,290814.413571046,0,0,0,0
Vac_88,SOC,15,290787.97328273783,0,290787.97328273783,0,0,0,0
Vac_88,SOC,16,290805.61244622595,0,290805.61244622595,0,0,0,0
Vac_88,SOC,17,290812.63754843234,0,290812.63754843234,0,0,0,0
Vac_88,SOC,18,290785.61309021857,0,290785.61309021857,0,0,0,0
Vac_88,SOC,19,290812.8951570744,0,290812.8951570744,0,0,0,0
Vac_88,SOC,20,290797.7204474959,0,290797.7204474959,0,0,0,0
Vac_88,SOC,21,290797.1203584141,0,290797.1203584141,0,0,0,0
Vac_88,SOC,22,290797.6038983712,0,290797.6038983712,0,0,0,0
Vac_88,SOC,23,290799.6395483104,0,290799.6395483104,0,0,0,0
Vac_88,SOC,24,290814.5271979899,0,290814.5271979899,0,0,0,0
Vac_88,SOC,25,290800.10486171674,0,290800.10486171674,0,0,0,0
Vac_88,SOC,26,290805.4488263966,0,290805.4488263966,0,0,0,0
Vac_88,SOC,27,290770.3090611503,0,290770.3090611503,0,0,0,0
Vac_88,SOC,28,290809.9838129728,0,290809.9838129728,0,0,0,0
Vac_88,SOC,29,290800.26155263203,0,290800.26155263203,0,0,0,0
Vac_88,SOC,30,290789.1686793707,0,290789.1686793707,0,0,0,0
Vac_88,SOC,31,290810.1468756648,0,290810.1468756648,0,0,0,0
Vac_88,SOC,32,290773.94515258697,0,290773.94515258697,0,0,0,0
Vac_88,SOC,33,290816.9177413482,0,290816.9177413482,0,0,0,0
Vac_88,SOC,34,290807.2912049487,0,290807.2912049487,0,0,0,0
Vac_88,SOC,35,290802.50633301534,0,290802.50633301534,0,0,0,0
Vac_88,SOC,36,290803.8635451977,0,290803.8635451977,0,0,0,0
Vac_88,SOC,37,290812.00769882544,0,290812.00769882544,0,0,0,0
Vac_88,SOC,38,290810.00952200487,0,290810.00952200487,0,0,0,0
Vac_88,SOC,39,290801.5748353722,0,290801.5748353722,0,0,0,0
Vac_88,SOC,40,290787.5366102185,0,290787.5366102185,0,0,0,0
Vac_88,SOC,41,290803.1866967896,0,290803.1866967896,0,0,0,0
Vac_88,SOC,42,290798.49181978585,0,290798.49181978585,0,0,0,0
Vac_88,SOC,43,290813.54048465524,0,290813.54048465524,0,0,0,0
Vac_88,SOC,44,290782.67986527865,0,290782.67986527865,0,0,0,0
Vac_88,SOC,45,290810.2734188613,0,290810.2734188613,0,0,0,0
Vac_88,SOC,46,290812.8466411007,0,290812.8466411007,0,0,0,0
Vac_88,SOC,47,290808.9691375595,0,290808.9691375595,0,0,0,0
Vac_88,SOC,48,290806.3071088376,0,290806.3071088376,0,0,0,0
Vac_88,SOC,49,290797.09633560426,0,290797.09633560426,0,0,0,0
Vac_88,SOC,50,290786.19494944194,0,290786.19494944194,0,0,0,0
Vac_88,SOC,51,290799.3628618947,0,290799.3628618947,0,0,0,0
Vac_88,SOC,52,290793.2337467248,0,290793.2337467248,0,0,0,0
Vac_88,SOC,53,290792.21172925015,0,290792.21172925015,0,0,0,0
Vac_88,SOC,54,290799.3083958476,0,290799.3083958476,0,0,0,0
Vac_88,SOC,55,290788.6317035969,0,290788.6317035969,0,0,0,0
Vac_88,SOC,56,290793.25892796216,0,290793.25892796216,0,0,0,0
Vac_88,SOC,57,290806.3613036898,0,290806.3613036898,0,0,0,0
Vac_88,SOC,58,290799.652834482,0,290799.652834482,0,0,0,0
Vac_88,SOC,59,290795.31620804436,0,290795.31620804436,0,0,0,0
Vac_88,SOC,60,290776.5448941374,0,290776.5448941374,0,0,0,0
Vac_88,SOC,61,290804.012972565,0,290804.012972565,0,0,0,0
Vac_88,SOC,62,290800.79570185463,0,290800.79570185463,0,0,0,0
Vac_88,SOC,63,290806.33607587765,0,290806.33607587765,0,0,0,0
Vac_88,SOC,64,290808.8375758873,0,290808.8375758873,0,0,0,0
Vac_88,SOC,65,290798.26232601213,0,290798.26232601213,0,0,0,0
Vac_88,SOC,66,290796.23348005686,0,290796.23348005686,0,0,0,0
Vac_88,SOC,67,290805.27312307735,0,290805.27312307735,0,0,0,0
Vac_88,SOC,68,290805.7537165235,0,290805.7537165235,0,0,0,0
Vac_88,SOC,69,290805.7273006609,0,290805.7273006609,0,0,0,0
Vac_88,SOC,70,290809.69117998815,0,290809.69117998815,0,0,0,0
