Scenario,Age0,Arm,Year0,N0,dYear_Life_A,dYear_Life_M,dYear_Life_L,dYear_Life_U,dYear_Immunised_A,dYear_Immunised_M,dYear_Immunised_L,dYear_Immunised_U,dRisk_HZ_A,dRisk_HZ_M,dRisk_HZ_L,dRisk_HZ_U,dRisk_Hosp_A,dRisk_Hosp_M,dRisk_Hosp_L,dRisk_Hosp_U,dRisk_PHN_A,dRisk_PHN_M,dRisk_PHN_L,dRisk_PHN_U,dRisk_Death_A,dRisk_Death_M,dRisk_Death_L,dRisk_Death_U,dQ_Life_A,dQ_Life_M,dQ_Life_L,dQ_Life_U,dQ_HZ_A,dQ_HZ_M,dQ_HZ_L,dQ_HZ_U,dQ_All_A,dQ_All_M,dQ_All_L,dQ_All_U,dQ_HZ_d_A,dQ_HZ_d_M,dQ_HZ_d_L,dQ_HZ_d_U,dQ_Life_d_A,dQ_Life_d_M,dQ_Life_d_L,dQ_Life_d_U,dQ_All_d_A,dQ_All_d_M,dQ_All_d_L,dQ_All_d_U,dC_Hosp_A,dC_Hosp_M,dC_Hosp_L,dC_Hosp_U,dC_GP_NonPHN_A,dC_GP_NonPHN_M,dC_GP_NonPHN_L,dC_GP_NonPHN_U,dC_GP_PHN_A,dC_GP_PHN_M,dC_GP_PHN_L,dC_GP_PHN_U,dC_GP_A,dC_GP_M,dC_GP_L,dC_GP_U,dC_Med_A,dC_Med_M,dC_Med_L,dC_Med_U,dC_VacZVL_A,dC_VacZVL_M,dC_VacZVL_L,dC_VacZVL_U,dC_VacRZV_A,dC_VacRZV_M,dC_VacRZV_L,dC_VacRZV_U,dC_Vac_A,dC_Vac_M,dC_Vac_L,dC_Vac_U,dC_All_A,dC_All_M,dC_All_L,dC_All_U,dC_Hosp_d_A,dC_Hosp_d_M,dC_Hosp_d_L,dC_Hosp_d_U,dC_GP_NonPHN_d_A,dC_GP_NonPHN_d_M,dC_GP_NonPHN_d_L,dC_GP_NonPHN_d_U,dC_GP_PHN_d_A,dC_GP_PHN_d_M,dC_GP_PHN_d_L,dC_GP_PHN_d_U,dC_GP_d_A,dC_GP_d_M,dC_GP_d_L,dC_GP_d_U,dC_Med_d_A,dC_Med_d_M,dC_Med_d_L,dC_Med_d_U,dC_VacZVL_d_A,dC_VacZVL_d_M,dC_VacZVL_d_L,dC_VacZVL_d_U,dC_VacRZV_d_A,dC_VacRZV_d_M,dC_VacRZV_d_L,dC_VacRZV_d_U,dC_Vac_d_A,dC_Vac_d_M,dC_Vac_d_L,dC_Vac_d_U,dC_All_d_A,dC_All_d_M,dC_All_d_L,dC_All_d_U,dN_VacZVL_A,dN_VacZVL_M,dN_VacZVL_L,dN_VacZVL_U,dN_VacRZV_A,dN_VacRZV_M,dN_VacRZV_L,dN_VacRZV_U,dN_VacZVL_d_A,dN_VacZVL_d_M,dN_VacZVL_d_L,dN_VacZVL_d_U,dN_VacRZV_d_A,dN_VacRZV_d_M,dN_VacRZV_d_L,dN_VacRZV_d_U,ICER_A,ICER_M,ICER_L,ICER_U,Price0_A,Price0_M,Price0_L,Price0_U,Thres20_A,Thres20_M,Thres20_L,Thres20_U,Thres30_A,Thres30_M,Thres30_L,Thres30_U,Thres20_50,Thres30_90,Thres
Vac_82,82,Vac,2024,1,0.002765038311496749,0.002713920096034883,0.0017716574680578302,0.0041853892991759786,5.178546600271267,5.1863756816830495,4.016074645259035,6.36799125361268,-0.0872225246330739,-0.08737083507248468,-0.10904602279078116,-0.06615024656284281,-0.013861218941995376,-0.013685415869148194,-0.019211265049433532,-0.009356832674147511,-0.01312516127552553,-0.013021257884484456,-0.018857108775428368,-0.008518387958118847,-1.0722230489884887e-5,-1.0392561014197434e-5,-1.632729299324787e-5,-6.650907737053685e-6,0.0019145328834012565,0.0018778009194710954,0.0012291933039170644,0.0029001653176113917,0.011182740045378937,0.011079113303975686,0.00827066979259146,0.014556475804658704,0.013097272928780183,0.01305354625369226,0.00969238986872003,0.016988260481986872,0.009749169238306175,0.009668019491198224,0.0072576355990473735,0.01255681374361762,0.001372563445839786,0.0013436391976111572,8.884497388234713e-4,0.002046162689020692,0.011121732684145917,0.011099183869899942,0.008269023836332856,0.01421858442946582,-52.98024181210232,-52.50476091418222,-74.73697667922772,-34.77630456306127,-5.918373666117492,-5.91678686671828,-7.441492161434775,-4.400679356385194,-4.704082143823257,-4.669736231944389,-6.81307239025951,-3.0237283643154567,-10.62245580994075,-10.610198862666211,-13.814986870968564,-7.894456771499775,-63.60269762204307,-62.82597029760278,-87.26913611846356,-44.20321370323054,0,0,0,0,170,170,170,170,170,170,170,170,106.39730237795693,107.1740297023972,82.73086388153645,125.79678629676948,-45.96703536579102,-45.45320658312082,-65.06945837838256,-30.32535116083925,-5.191990853201407,-5.2057168544791015,-6.474931247389552,-3.8534901109605064,-4.098753669221309,-4.051501783006659,-5.917432427042553,-2.6168133234972086,-9.290744522422715,-9.288048326954534,-11.975570003608444,-6.938736728867451,-55.25777988821373,-54.8448369873395,-75.92621482438115,-38.277233148834206,0,0,0,0,170,170,170,170,170,170,170,170,114.74222011178627,115.15516301266052,94.07378517561885,131.7227668511658,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,10597.555364776237,10350.43143602134,6939.097593895968,15636.598751049467,85,85,85,85,138.84621678556604,138.22275765127068,103.31573354336349,178.11561258767077,194.45488020629563,193.5631899352084,144.34262571310478,249.20565206924596,138.22275765127068,161.00119094637165,138.22275765127068
Vac_83,83,Vac,2024,1,0.0027312685220088275,0.002676384347616967,0.0017185975221425398,0.004179860181526785,4.932030822827571,4.930069356515471,3.8034272627573875,6.000208699417268,-0.08251796870331632,-0.08215757417041551,-0.10264964634985056,-0.06259161921281453,-0.013374776899820003,-0.013221777824506207,-0.018792027984304977,-0.0091003807779451,-0.012555454755302698,-0.012422059367593625,-0.01786821953907838,-0.008154312913857755,-1.0885597068906166e-5,-1.0564772248682223e-5,-1.6876638418038015e-5,-6.663483815944289e-6,0.00188800296747542,0.0018498375636730735,0.0011946490077637817,0.0028688954921749494,0.010669312541947373,0.010556455637354375,0.00786741915131096,0.013797545920485769,0.012557315509422773,0.012508587745084565,0.009390080385051113,0.016158863303622595,0.009364760900116101,0.009296123053279898,0.006920505543940871,0.012040211539456976,0.0013775082657546305,0.0013541789860336273,8.73452057577917e-4,0.00208741764555711,0.010742269165870724,0.010714398371726386,0.007964574507127486,0.01378520782658974,-51.15711625553311,-50.45953977566002,-72.2455873102574,-33.76875909252151,-5.566906625929135,-5.5753469185751605,-6.986123784357846,-4.160687848758664,-4.483743498247355,-4.429296927031171,-6.460967248958781,-2.8584079443475274,-10.05065012417649,-10.03472272917838,-12.940670520297903,-7.456153710678051,-61.2077663797096,-60.432139029401185,-83.52314659861153,-42.52468077211463,0,0,0,0,170,170,170,170,170,170,170,170,108.7922336202904,109.56786097059882,86.47685340138844,127.47531922788538,-44.732668757893016,-44.012639924418416,-63.101697005990545,-29.71880248717662,-4.912332986866155,-4.9171307980381185,-6.176281423416159,-3.6317139402441,-3.9323672894874573,-3.8864577503478777,-5.690710594576004,-2.519615633809633,-8.844700276353613,-8.839977716494943,-11.40223483259379,-6.56240707532595,-53.57736903424663,-52.89291608486189,-72.82724698402433,-37.00570633912464,0,0,0,0,170,170,170,170,170,170,170,170,116.42263096575337,117.1070839151381,97.17275301597569,132.99429366087537,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,11130.049839890624,10899.042074826491,7343.338098999598,16154.792090785973,85,85,85,85,134.21137617583057,134.09887478982438,100.47886705229419,170.47728540330007,187.92272200518417,187.69404501763557,139.90304605230352,238.884595477332,134.09887478982438,155.68388065504283,134.09887478982438
Vac_84,84,Vac,2024,1,0.0026848808611177875,0.0026354396460122054,0.0016634826639423397,0.004161862485090872,4.687785004376955,4.701530418481351,3.6079943072403915,5.698144668833084,-0.07795608247376037,-0.07781778848406687,-0.09637597826573868,-0.05919582631393133,-0.012862363736054956,-0.012640820064743362,-0.018349042315655574,-0.00888573991580965,-0.01200170537101351,-0.011942015751676088,-0.016850361070086677,-0.007843239411981921,-1.1007125393871517e-5,-1.072197216183587e-5,-1.6989788402671364e-5,-6.682142242753247e-6,0.0018522520251830965,0.0018200221395785476,0.0011486313625290513,0.002866460554659222,0.010160962042282241,0.01008508972400004,0.007537092805169863,0.013129464439978202,0.012013214067465314,0.011996659164749346,0.008944733508645665,0.015464743964358818,0.008979654096884785,0.00893502727011146,0.006618391929473364,0.011537040081544778,0.001375358604096239,0.0013592376091970948,8.544126278556385e-4,0.0021150827705161074,0.010355012700981046,0.010310225119247285,0.007671248749636206,0.01325492172652376,-49.22357791873825,-48.53082490544651,-69.50328432428155,-32.42587540943938,-5.229589130037977,-5.2335145464255355,-6.594812237222074,-3.9300064165226645,-4.27179479384869,-4.2635099042636675,-6.135396673203905,-2.715711427210628,-9.501383923886666,-9.487739815932242,-12.317108914638588,-6.998478156851652,-58.72496184262492,-57.965086606161094,-80.22816451605881,-41.18846920815551,0,0,0,0,170,170,170,170,170,170,170,170,111.27503815737508,112.03491339383889,89.77183548394119,128.8115307918445,-43.37190230981921,-42.80942097820276,-61.885173212938426,-28.382051844229053,-4.642120446198113,-4.637780406122776,-5.881320089949981,-3.4678967895487536,-3.77186105056865,-3.756184221420524,-5.402474985433361,-2.378229041216955,-8.413981496766764,-8.427032491273565,-10.856275575563098,-6.235006693233059,-51.78588380658598,-51.16524603922589,-70.94975512160157,-36.141197683848674,0,0,0,0,170,170,170,170,170,170,170,170,118.21411619341401,118.8347539607741,99.05024487839843,133.8588023161513,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,11719.042343949784,11517.362629580111,7832.591038791248,17137.16813092475,85,85,85,85,129.44306891310345,129.01426825381813,95.98144882750869,164.47128379253118,181.21813241800868,180.59704392877074,134.0461180250806,229.7871628873462,129.01426825381813,149.62032006834832,129.01426825381813
Vac_85,85,Vac,2024,1,0.0026223566679564048,0.002563457038511352,0.0015815142648781366,0.004101503620379487,4.447295728595727,4.45791594794783,3.4188885273701644,5.394230480261229,-0.07347185530078827,-0.07339432418744755,-0.09133712834475174,-0.055585763407350594,-0.012294559841841909,-0.012002553203530029,-0.017629518184241837,-0.008283450709521193,-0.011414750510878481,-0.011297853997271772,-0.016238045727297923,-0.007250365380374944,-1.1067571920710693e-5,-1.0816128352180854e-5,-1.7233257794028016e-5,-6.619278648803272e-6,0.0018047674122967114,0.001765752488554373,0.001089542801363841,0.0028200884336181393,0.009649727428360524,0.009574795433643068,0.007137407965613108,0.012489183775291658,0.01145449484065723,0.011426211136928544,0.008421826916813212,0.01468375016143517,0.008585287056701278,0.008534114495677272,0.006322889348342135,0.011096140125064446,0.001363782245232498,0.001334950849007921,8.236938984205189e-4,0.0021301136907637907,0.009949069301933743,0.009906995104292715,0.007346473052379033,0.012754262188991318,-47.07101882413512,-46.106789032542146,-67.46168710010394,-30.843964427027306,-4.906749270916233,-4.8846032004859214,-6.207712150641891,-3.661017260499962,-4.05177156421099,-4.012976464133734,-5.81474353188754,-2.538295290946489,-8.958520835127223,-8.909693286768253,-11.645634501572246,-6.453883247259016,-56.02953965926234,-55.037215004804494,-77.17541598977361,-38.5233347586212,0,0,0,0,170,170,170,170,170,170,170,170,113.97046034073766,114.96278499519552,92.82458401022639,131.4766652413788,-41.76727282134009,-40.9249715266275,-59.86446803085948,-27.461616172020296,-4.381728109756741,-4.3593463384069775,-5.550167428759179,-3.2673188292140782,-3.600245045112584,-3.5648962196914495,-5.179062783385876,-2.2415510404023213,-7.981973154869325,-7.949365131330563,-10.373332519770614,-5.764141064970786,-49.749245976209416,-48.96151170549949,-67.99292180336765,-34.2677090429162,0,0,0,0,170,170,170,170,170,170,170,170,120.25075402379058,121.03848829450051,102.00707819663234,135.73229095708382,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,12407.97721987233,12155.06069332494,8313.723091570842,17987.36673011617,85,85,85,85,124.36531600744215,124.04620147476246,92.33748907811783,159.09247071111665,174.11066251711085,173.5623778232354,128.80836006217632,222.69826023226824,124.04620147476246,143.70231132577044,124.04620147476246
Vac_86,86,Vac,2024,1,0.002538715664431565,0.002470528486087975,0.0015003668556156757,0.004021131202380279,4.211487693073517,4.238364784828025,3.2291683959848005,5.0812901407254785,-0.06918290625719013,-0.0692334448741003,-0.08615223619119915,-0.05206528771339473,-0.011746831974506043,-0.011427767290038696,-0.01704020912052491,-0.00788948355482627,-0.010885707853165796,-0.010753654608927932,-0.01579909260765146,-0.006766127533354293,-1.1055258197751767e-5,-1.0821415557844629e-5,-1.745192727367643e-5,-6.59782083967662e-6,0.0017420192215423524,0.0016965208431249934,0.0010254808548324946,0.002757212784796481,0.00915068772472289,0.009093865226755827,0.006685918309620776,0.011933305445966031,0.010892706946265235,0.010832145867100795,0.008045382750499529,0.014164451014823887,0.008196816151400103,0.00811732939102627,0.005970213085514221,0.010661982875070086,0.0013394762121092922,0.0013071734756060494,7.93056316372831e-4,0.0021191332088383863,0.0095362923635094,0.009471322087561518,0.006949313879590168,0.012302013831032221,-44.99855539398349,-43.759640584593804,-64.841523915058,-29.357903585231803,-4.595664462453035,-4.584763840778072,-5.81324309688993,-3.3637440526364037,-3.8532438961992734,-3.8002981599013435,-5.6762058133165985,-2.3725084668367797,-8.448908358652309,-8.403002756605696,-10.970149785169196,-6.095659075428612,-53.44746375263579,-52.341944806531444,-74.09774928854495,-36.8897612385109,0,0,0,0,170,170,170,170,170,170,170,170,116.5525362473642,117.65805519346854,95.90225071145504,133.1102387614891,-40.21982552928432,-39.20299925226742,-58.31829942457388,-26.25833161236043,-4.128486731502863,-4.112894087793836,-5.246701068317599,-3.0342547695139204,-3.4476278642658933,-3.3976504351280674,-5.109029679868748,-2.101854976631328,-7.576114595768757,-7.54735345901743,-9.821122141248246,-5.425447130841141,-47.79594012505307,-46.86031455789097,-66.77783712421603,-32.83317325982798,0,0,0,0,170,170,170,170,170,170,170,170,122.20405987494692,123.13968544210903,103.22216287578395,137.16682674017198,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,13165.533536151019,12889.777436368593,8709.401061734252,19097.896242369636,85,85,85,85,119.26089369762053,118.69563645162205,88.0892841931675,153.18612179399815,166.94235551516752,166.1912222557474,124.08858227661031,215.1653513431181,118.69563645162205,137.12542592059106,118.69563645162205
Vac_87,87,Vac,2024,1,0.0024274816759566357,0.0023609193487637015,0.0013836998069904018,0.003906357510897784,3.981393506836028,4.000010763934878,3.0593135068573125,4.799892235577936,-0.06495122308745113,-0.06496329961729358,-0.08128648858345433,-0.048163148171861785,-0.011151098562224057,-0.0108074634256247,-0.016235674773142188,-0.007267368300669237,-0.010311238118893281,-0.010115226303192313,-0.014852693901278602,-0.006128281208850731,-1.0928551415163284e-5,-1.0636231104628166e-5,-1.739296473575105e-5,-6.375115772638789e-6,0.0016594415148820279,0.0016125277297009966,9.483027453532911e-4,0.0026664766794366685,0.008645712753609298,0.008568054963500438,0.006228937193919198,0.01135562111851128,0.010305154268491358,0.010212536837728159,0.007459148431501328,0.013514534384794264,0.0077955663433043575,0.007746476338697038,0.005616256755405742,0.01026706047571851,0.0012980528440118125,0.0012604944081293645,7.461261451149115e-4,0.002084949288887628,0.00909361918731616,0.009013824392742453,0.006566719734602456,0.011863640140991972,-42.72373784770326,-41.696241972790446,-63.21376968415208,-27.97331156617846,-4.297556373115384,-4.286178348030719,-5.509523188783267,-3.1604842462369263,-3.641661318086397,-3.5813116649473815,-5.359153194463713,-2.148644111146722,-7.9392176912017804,-7.843697116518616,-10.356544265045384,-5.638367364093055,-50.662955538905045,-49.700350200257105,-71.61179702744771,-34.81637049226279,0,0,0,0,170,170,170,170,170,170,170,170,119.33704446109496,120.2996497997429,98.38820297255229,135.18362950773718,-38.439394119853965,-37.46891443406154,-56.50135920866013,-24.900024057815116,-3.883713477844735,-3.875495831375182,-4.975853089491439,-2.824782713003469,-3.2788645859100543,-3.2143124421028135,-4.820499953922362,-1.9214986386277966,-7.162578063754789,-7.1038989001267545,-9.368861515166158,-5.0925373841422195,-45.60197218360875,-44.69154295647477,-64.08459624188393,-31.189642932990395,0,0,0,0,170,170,170,170,170,170,170,170,124.39802781639125,125.30845704352524,105.91540375811607,138.8103570670096,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,14063.998241187155,13816.221398056667,9445.351763515228,20759.340557856103,85,85,85,85,113.73717796496597,113.03702207184807,82.54549107761136,147.65066587531769,159.20527390154678,157.8624792750236,115.33027026147643,205.78245367563076,113.03702207184807,130.75430492615922,113.03702207184807
Vac_88,88,Vac,2024,1,0.0022795986843610113,0.0022087135545558745,0.0012614363779688276,0.003716877202846146,3.7573038461725106,3.7685247764586274,2.9047747784979956,4.520876502381312,-0.06082275042191943,-0.06077723850996068,-0.07657501187910062,-0.04491225231726659,-0.010573616531674554,-0.01023196946371164,-0.01561745080100305,-0.006764481813696864,-0.00972676525943211,-0.009563878540408782,-0.014012127637196841,-0.005947341316006884,-1.064883196495644e-5,-1.0337877644759277e-5,-1.72733949654185e-5,-5.9291581786781935e-6,0.0015507010276258947,0.0015028469359323893,8.583197364320005e-4,0.0025232468914482267,0.008140530112242129,0.008085673290396608,0.00588281788079142,0.010764617501851486,0.009691231139868011,0.009592885116910033,0.006939951268427169,0.012558821599609724,0.007387090824101554,0.007344351470568907,0.005283798884428896,0.00974892374455334,0.0012333522093849573,0.0011970192177335193,6.83321303259099e-4,0.0020042135832123655,0.00862044303348651,0.008530944287365116,0.006173619881996118,0.011234959343333361,-40.5307830495484,-39.43484878731586,-61.31377549665411,-25.69221636064455,-4.00819342820886,-3.9918791184691402,-5.193648433379882,-2.9237762729226464,-3.4266580394652375,-3.3738960243331477,-5.062832803525411,-2.009580300006566,-7.434851467674097,-7.411687044323503,-9.719747309466328,-5.3262290098986105,-47.96563451722249,-46.949312529973625,-69.81836305361543,-32.25747989899562,0,0,0,0,170,170,170,170,170,170,170,170,122.0343654827775,123.05068747002638,100.18163694638459,137.74252010100437,-36.712711485534065,-35.67234604273217,-55.88737362653723,-23.377339301239726,-3.643243724019679,-3.6233039907828757,-4.710661114951101,-2.660920001073581,-3.1033591520135775,-3.0519134874983904,-4.628495195710539,-1.8089496474397047,-6.746602876033257,-6.725391398200248,-8.857009208057907,-4.813982199721403,-43.45931436156732,-42.44250971936788,-62.99511370951835,-28.923781781934153,0,0,0,0,170,170,170,170,170,170,170,170,126.54068563843268,127.55749028063212,107.00488629048165,141.07621821806583,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,15105.174829315507,14785.489404537057,10057.020775960547,22374.303806540825,85,85,85,85,107.93408751564877,107.27246488675956,77.53079599896583,139.3177557045448,151.03630268308132,149.78332902423065,108.27141243101795,196.0896659145463,107.27246488675956,123.34757690805027,107.27246488675956
Vac_89,89,Vac,2024,1,0.0020828295296775857,0.002023783665022094,0.0011406143747222151,0.0034399978562058547,3.539496863130335,3.555048051387252,2.7350005813422023,4.261668929209084,-0.05698135640612906,-0.057004435964400496,-0.07339010051051738,-0.04204170023895928,-0.010015517106098451,-0.009700017733181254,-0.015204053115230307,-0.006345805676630019,-0.00920202936806951,-0.009135696735010013,-0.013522594260773327,-0.005557359976467893,-1.0176948823232194e-5,-9.905007545536921e-6,-1.664510428228498e-5,-5.679929316525166e-6,0.0014073098669260453,0.0013675422386332237,7.693390456734672e-4,0.0023258469277414916,0.007657985583386978,0.007607830910881078,0.0054836190591890845,0.010125281500928241,0.009065295450313017,0.00896196930003379,0.006584490843850666,0.011928292934913466,0.006994816815937983,0.006935910994405809,0.00497951936840595,0.009245036581754719,0.0011369445170849653,0.0011028662192826832,6.240430802041952e-4,0.0018822604644050047,0.008131761333022928,0.008050998995730474,0.0058949750153466035,0.010633944927041561,-38.38862304912728,-37.06884651286154,-59.14513896685914,-23.72306366399533,-3.7390728489142098,-3.715400388451095,-4.849413089718099,-2.6940755450673803,-3.2348445512362227,-3.196716091358008,-4.866723133679711,-1.8751599406730717,-6.973917400150432,-6.9495261308469445,-9.256062703439515,-4.918463741909282,-45.36254044927771,-44.37797803422687,-66.50619755919088,-30.078861474008118,0,0,0,0,170,170,170,170,170,170,170,170,124.63745955072228,125.62202196577311,103.49380244080912,139.9211385259919,-35.01044958690504,-33.92447158902331,-54.41307727457896,-21.5730463188021,-3.419035030044482,-3.39678833830232,-4.435487960657353,-2.4668890356013375,-2.9483788672940654,-2.9113301774437366,-4.478656509253473,-1.6978487504036197,-6.3674138973385475,-6.346041183031899,-8.436123685619688,-4.493595004023268,-41.37786348424359,-40.437717081095784,-61.04088643513787,-27.241938934363624,0,0,0,0,170,170,170,170,170,170,170,170,128.6221365157564,129.5622829189042,108.95911356486211,142.75806106563638,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,16299.725031078135,15894.606249687771,10829.674779165158,23993.110461928387,85,85,85,85,102.00654507235107,101.49420961459015,73.23691083468206,133.61071803475394,142.66535173746573,141.9658458809189,102.69779747417186,186.58517886246165,101.49420961459015,115.90420026858575,101.49420961459015
Vac_90,90,Vac,2024,1,0.001819932678447282,0.0017650453997926085,9.985155120878274e-4,0.0030112432238297944,3.328105356352407,3.352466902030489,2.5733586299573377,4.0037094782315155,-0.05320169980385543,-0.05313667879221312,-0.06864279558582113,-0.039180614011504654,-0.009408898533150314,-0.009082810861539555,-0.014547756634579745,-0.0057512103625782535,-0.008703970901862769,-0.008625750716474145,-0.01275451785898799,-0.0051046697805060964,-9.39561129400508e-6,-9.11216327904778e-6,-1.5243605133838676e-5,-5.2160477766861824e-6,0.0012174282399011584,0.001180521647422328,6.688258548830817e-4,0.002016468018996641,0.007166797152308638,0.007121809204321529,0.00510900233533556,0.009543812463031029,0.0083842253922098,0.008333089015453599,0.006037736080900502,0.011021841490732263,0.006587077042483436,0.006536355211619084,0.004678811881566438,0.008747877364882153,9.96894089480858e-4,9.675349599611582e-4,5.487333986624931e-4,0.0016538982992622677,0.0075839711319642825,0.00752222377528744,0.005423718519661313,0.009982531950841023,-36.07342674273357,-34.9225525345469,-56.40504572873404,-21.76419565970676,-3.4776548176782525,-3.4547991443910675,-4.664417923264415,-2.470356303035501,-3.055791621748898,-3.0174137616064827,-4.503564108530028,-1.7332383165177334,-6.53344643942715,-6.486263746831402,-8.512435900887619,-4.499830918168511,-42.60687318216072,-41.441869329348194,-63.74731087833075,-27.34730641083108,0,0,0,0,170,170,170,170,170,170,170,170,127.39312681783927,128.5581306706518,106.25268912166926,142.6526935891689,-33.103002846322966,-31.91537183252457,-51.6664050557388,-19.814958196629366,-3.1986508991402642,-3.1748679031506377,-4.270934175477744,-2.27180835973447,-2.803898067953489,-2.7606198414226,-4.147068755138452,-1.6011223937516856,-6.0025489670937535,-5.967951090856679,-7.858435145719238,-4.16077127938962,-39.10555181341672,-38.12549951712795,-58.56404194536914,-25.205665193950168,0,0,0,0,170,170,170,170,170,170,170,170,130.89444818658328,131.87450048287204,111.43595805463087,144.79433480604982,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,17808.44519828827,17385.368528396484,11631.860273660088,25960.171623085585,85,85,85,85,95.39248722635118,94.90436503401568,68.67193333277405,124.88406832999664,133.3123428861726,132.47354343858865,96.2142306279683,174.2339394363209,94.90436503401568,107.58445568752228,94.90436503401568
Vac_91,91,Vac,2024,1,0.0015793008169068372,0.0015326996990676633,8.692550779458852e-4,0.0026188939686336388,3.122519208836698,3.146261538962576,2.388936372744415,3.788430652116201,-0.04960563815910731,-0.04972628182054668,-0.06448403351813817,-0.03603623958658017,-0.008857121410661499,-0.008607671515651187,-0.01398770124796503,-0.00540925179362346,-0.008211223630708296,-0.00806164026577151,-0.012345809501369794,-0.004746757569008071,-8.65721701879952e-6,-8.38174764407918e-6,-1.4146003489368254e-5,-4.758752797498987e-6,0.0010423183032623813,0.0010111449443097609,5.732328106335171e-4,0.0017310735201871976,0.006682150503297426,0.006627786364286292,0.004683152054903521,0.00890039812496697,0.007724468806559816,0.00766666792186288,0.00546129128511208,0.010287363050561537,0.006179346634310284,0.006123762232189459,0.004319825050089319,0.008254572213578183,8.653790246331092e-4,8.38254497069757e-4,4.7555051800378666e-4,0.0014393310653686203,0.007044725658943397,0.006996978248029695,0.004977686685956495,0.009406175322811992,-33.96768617432299,-32.93518796530442,-53.92932628250643,-19.697416009951723,-3.2283995790332947,-3.219381292033673,-4.382898792653239,-2.288827993621887,-2.877049215495866,-2.844888136031194,-4.318623026725503,-1.6141226486709295,-6.105448794529161,-6.068260415508814,-8.186660556497719,-4.117071114605405,-40.07313496885215,-39.26702906026449,-59.79798659667485,-25.008226643255625,0,0,0,0,170,170,170,170,170,170,170,170,129.92686503114786,130.73297093973548,110.20201340332515,144.99177335674437,-31.380580250418806,-30.376930612156897,-49.76154402638213,-18.049803984273883,-2.9869158211109266,-2.980462865840753,-4.043463483639636,-2.110903969525598,-2.657606136127078,-2.6205954685202464,-4.029311201095931,-1.4829367489473968,-5.6445219572380045,-5.607039399776436,-7.576663120771516,-3.818814412335172,-37.025102207656815,-36.144201413981335,-55.62330471434309,-23.297055847123367,0,0,0,0,170,170,170,170,170,170,170,170,132.9748977923432,133.85579858601864,114.37669528565691,146.70294415287663,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,19497.28178242466,19116.03794635153,12641.168962291904,28398.400475796778,85,85,85,85,88.95980769326238,88.06668717824783,63.795803238167906,118.52118282102025,124.18343598797937,123.35253239706324,88.89759539370715,163.39900644930444,88.06668717824783,99.72901841154892,88.06668717824783
Vac_92,92,Vac,2024,1,0.0013580709814545963,0.0013159634104695783,7.462470785756902e-4,0.0022579623754380488,2.9222066771321336,2.929843556793983,2.2372438882108328,3.5525888214096315,-0.04610803285794728,-0.04602226654586396,-0.0610406678852913,-0.03282057766100206,-0.008276911813855408,-0.008017997765079339,-0.013251445087488796,-0.004876670210507399,-0.0076931773308092245,-0.007571510193712495,-0.011855875871742895,-0.004252621258764653,-7.949254855372042e-6,-7.723540530614846e-6,-1.3356722013893994e-5,-4.350889491356535e-6,8.798795726333646e-4,8.517372154706049e-4,4.8219673508427264e-4,0.0014660964879225963,0.00621146739783878,0.006151346407938318,0.004318363254810259,0.008411700479054908,0.007091346970472144,0.007018237291550378,0.004973415486321831,0.009501069615487868,0.00577954203512903,0.005734736543102997,0.00401042813334417,0.007817514386638039,7.410092921168747e-4,7.17576634019057e-4,4.0556921647760813e-4,0.0012363182375108913,0.006520551327245904,0.006457015876521588,0.004567806138297825,0.008733222224698101,-31.739465024904828,-30.634788197591018,-51.18995894122204,-18.319636032762432,-2.9925980888043675,-2.9865364501287326,-4.061755439378168,-2.085046175165724,-2.6920883142012446,-2.6497275921096963,-4.168067904994302,-1.481461711852951,-5.684686403005612,-5.641365929220683,-7.836507022698584,-3.7883319323037012,-37.42415142791044,-36.54334763827916,-57.83605154163456,-22.945368275656417,0,0,0,0,170,170,170,170,170,170,170,170,132.57584857208957,133.45665236172084,112.16394845836544,147.05463172434358,-29.508585774455998,-28.4263805166605,-47.8456783797251,-16.9835083832569,-2.7855324526181655,-2.777511423444984,-3.7994952549291185,-1.938555222434203,-2.5028773085570606,-2.4652633454388737,-3.8800493788726254,-1.3504374509222874,-5.2884097611752265,-5.255739739593036,-7.285675210966328,-3.514803232783223,-34.796995535631225,-33.877466418965426,-53.98220070100589,-21.088559353435723,0,0,0,0,170,170,170,170,170,170,170,170,135.20300446436877,136.1225335810346,116.01779929899412,148.91144064656427,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,21464.87227550048,21093.7521266427,13773.923988139166,31755.18562637375,85,85,85,85,82.60401104027466,81.42195475660276,57.99844157283459,111.83503737479526,115.20676767650417,114.12138043491085,80.86039692338004,154.82308160448645,81.42195475660276,91.09656234186588,81.42195475660276
