Scenario,Agp0,Arm,Year0,N0,Index,A,M,L,U
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Hosp,246497.56464003958,240066.72854991263,180122.36518601415,314260.02182378795
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP_NonPHN,51451.779565050536,51115.29296432754,39405.20841484782,60602.743767727
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP_PHN,21586.263814985607,20197.073582138662,13693.492007214776,31286.237361039006
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP,73038.04338003615,73536.02430868743,55147.121218147746,90647.25084286515
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Med,319535.6080200757,310921.8396017456,238031.28128688294,404907.27266665304
"Vac[90,95)","[90,95)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",Vac1,2024,1,C_VacRZV,35456730,35456730,35456730,35456730
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Vac,35456730,35456730,35456730,35456730
"Vac[90,95)","[90,95)",Vac1,2024,1,C_All,35776265.608020075,35767651.83960175,35694761.28128688,35861637.272666655
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Hosp_d,219629.85656544208,220091.2394845938,156452.2028289084,276599.87179599784
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP_NonPHN_d,45926.58670575887,46393.419902562266,34310.88525655023,53542.37172771137
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP_PHN_d,19308.68631273919,18425.981275125552,12110.101879069562,27737.06201378822
"Vac[90,95)","[90,95)",Vac1,2024,1,C_GP_d,65235.27301849806,66299.44630306694,48291.39165898259,80321.77313673036
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Med_d,284865.12958394014,284918.0991992532,206727.86000289468,356921.6449327282
"Vac[90,95)","[90,95)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",Vac1,2024,1,C_VacRZV_d,35456730,35456730,35456730,35456730
"Vac[90,95)","[90,95)",Vac1,2024,1,C_Vac_d,35456730,35456730,35456730,35456730
"Vac[90,95)","[90,95)",Vac1,2024,1,C_All_d,35741595.12958394,35741648.09919925,35663457.86000289,35813651.64493273
"Vac[90,95)","[90,95)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[90,95)","[90,95)",Vac1,2024,1,N_VacRZV,417138,417138,417138,417138
"Vac[90,95)","[90,95)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[90,95)","[90,95)",Vac1,2024,1,N_VacRZV_d,417138,417138,417138,417138
"Vac[95,100)","[95,100)",SOC,2024,1,Year_Life,2.7562830757713286,2.75628661548229,2.7562576210005654,2.756292955605586
"Vac[95,100)","[95,100)",SOC,2024,1,Year_Immunised,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,Risk_HZ,0.02330807022387565,0.023128090948997017,0.02295398449559609,0.024237960442066366
"Vac[95,100)","[95,100)",SOC,2024,1,Risk_Hosp,0.00240840411463798,0.0023639600848318664,0.0022190230216018025,0.002781892945071613
"Vac[95,100)","[95,100)",SOC,2024,1,Risk_PHN,0.001955487306767688,0.0018804359190390352,0.0014632229223391301,0.0027589229136773196
"Vac[95,100)","[95,100)",SOC,2024,1,Risk_Death,5.293765422780295e-7,5.175672965292102e-7,4.820320466864987e-7,6.290839342880092e-7
"Vac[95,100)","[95,100)",SOC,2024,1,Q_Life,264349.8295110285,264350.0267738757,264348.41095500306,264350.3800986464
"Vac[95,100)","[95,100)",SOC,2024,1,Q_HZ,-334.3312130212686,-334.3915173289976,-358.73283910844697,-320.9455643942752
"Vac[95,100)","[95,100)",SOC,2024,1,Q_All,264015.49829800724,264015.67974538787,263991.3027655499,264028.67613713845
"Vac[95,100)","[95,100)",SOC,2024,1,Q_HZ_d,-320.0852446469621,-319.93458711047026,-343.34196511919663,-307.42150291988236
"Vac[95,100)","[95,100)",SOC,2024,1,Q_Life_d,251499.1411298253,251499.31721139821,251497.87489256932,251499.63259753515
"Vac[95,100)","[95,100)",SOC,2024,1,Q_All_d,251179.05588517833,251179.4223360914,251155.9831288451,251191.52081902165
"Vac[95,100)","[95,100)",SOC,2024,1,C_Hosp,940828.7702506084,923466.9738422211,866848.1704887095,1086729.9646986309
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP_NonPHN,198560.62133097943,199219.672368114,186287.320389784,208637.54560794012
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP_PHN,80974.34375786103,79593.63842524774,57722.305477251895,114689.47382087848
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP,279534.96508884046,276904.82459675707,257972.35479663478,307029.2969525294
"Vac[95,100)","[95,100)",SOC,2024,1,C_Med,1220363.7353394488,1200736.8190940158,1158301.1906856282,1362875.619908503
"Vac[95,100)","[95,100)",SOC,2024,1,C_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_VacRZV,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_Vac,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_All,1220363.7353394488,1200736.8190940158,1158301.1906856282,1362875.619908503
"Vac[95,100)","[95,100)",SOC,2024,1,C_Hosp_d,900712.5925430574,884612.635441174,832821.517345204,1039461.0993366815
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP_NonPHN_d,190086.13386946154,190886.5778988792,178375.80665671508,199623.99663758837
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP_PHN_d,77595.39987878905,76239.45295282514,55268.793721974,109585.33106153007
"Vac[95,100)","[95,100)",SOC,2024,1,C_GP_d,267681.5337482506,265141.14067533583,247089.56422377587,293582.74007740925
"Vac[95,100)","[95,100)",SOC,2024,1,C_Med_d,1168394.126291308,1149017.0293723093,1107453.6049908737,1304073.2017929242
"Vac[95,100)","[95,100)",SOC,2024,1,C_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_VacRZV_d,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_Vac_d,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,C_All_d,1168394.126291308,1149017.0293723093,1107453.6049908737,1304073.2017929242
"Vac[95,100)","[95,100)",SOC,2024,1,N_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,N_VacRZV,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,N_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",SOC,2024,1,N_VacRZV_d,0,0,0,0
"Vac[95,100)","[95,100)",Vac,2024,1,Year_Life,2.75640189518261,2.7564017606795854,2.756397080902043,2.7564062470428023
"Vac[95,100)","[95,100)",Vac,2024,1,Year_Immunised,2.515760194263017,2.501650289041324,2.460198006207387,2.6073645080223806
"Vac[95,100)","[95,100)",Vac,2024,1,Risk_HZ,0.0020325095563599386,0.0021491465746725905,0.0012528032807667875,0.002589745994854748
"Vac[95,100)","[95,100)",Vac,2024,1,Risk_Hosp,2.1098290856728631e-4,2.296155288075242e-4,1.280595779448548e-4,2.711388084674641e-4
"Vac[95,100)","[95,100)",Vac,2024,1,Risk_PHN,1.7307788925063919e-4,1.5931207015508725e-4,9.609607540348606e-5,2.851544910884699e-4
"Vac[95,100)","[95,100)",Vac,2024,1,Risk_Death,4.309861292309711e-9,4.5759014229343955e-9,1.7085556880243618e-9,6.9631217152234146e-09
"Vac[95,100)","[95,100)",Vac,2024,1,Q_Life,264356.46134324174,264356.4629907868,264356.19079345715,264356.7070358843
"Vac[95,100)","[95,100)",Vac,2024,1,Q_HZ,-29.138153703828074,-29.590057005002475,-36.383609151928965,-17.525498572862716
"Vac[95,100)","[95,100)",Vac,2024,1,Q_All,264327.3231895379,264326.8854170482,264319.9023505348,264339.18153731147
"Vac[95,100)","[95,100)",Vac,2024,1,Q_HZ_d,-27.733898714722002,-28.045807784221402,-34.734340604621394,-16.5850173941813
"Vac[95,100)","[95,100)",Vac,2024,1,Q_Life_d,251505.0614256722,251505.0635291282,251504.8197341802,251505.2808483303
"Vac[95,100)","[95,100)",Vac,2024,1,Q_All_d,251477.32752695747,251477.02316051084,251470.17022193686,251488.69583093614
"Vac[95,100)","[95,100)",Vac,2024,1,C_Hosp,82419.22076316248,89697.94325023341,50025.713917525005,105918.76595261684
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP_NonPHN,17284.72583342177,17943.760818452767,10694.997774521657,22206.658523928545
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP_PHN,7196.7001190859755,6899.541304857335,3775.1314646671226,11913.826765292908
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP,24481.425952507743,25135.093947166686,14870.492696371228,32424.519590123404
"Vac[95,100)","[95,100)",Vac,2024,1,C_Med,106900.64671567023,115929.81484368411,64896.20661389624,134682.02823204576
"Vac[95,100)","[95,100)",Vac,2024,1,C_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",Vac,2024,1,C_VacRZV,18540880,18540880,18540880,18540880
"Vac[95,100)","[95,100)",Vac,2024,1,C_Vac,18540880,18540880,18540880,18540880
"Vac[95,100)","[95,100)",Vac,2024,1,C_All,18647780.64671567,18656809.814843684,18605776.206613895,18675562.028232045
"Vac[95,100)","[95,100)",Vac,2024,1,C_Hosp_d,78435.51732788938,85505.30599725852,47220.47567960559,100405.14186200521
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP_NonPHN_d,16449.963331715586,17018.750707410676,10124.02082525846,21203.34144797011
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP_PHN_d,6857.7048648174505,6597.998680729469,3579.4271982450646,11340.335381381343
"Vac[95,100)","[95,100)",Vac,2024,1,C_GP_d,23307.668196533035,23840.44519027262,14071.042104833434,30897.3552198423
"Vac[95,100)","[95,100)",Vac,2024,1,C_Med_d,101743.18552442241,110323.98924249405,61291.51778443903,128625.12515852926
"Vac[95,100)","[95,100)",Vac,2024,1,C_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",Vac,2024,1,C_VacRZV_d,18540880,18540880,18540880,18540880
"Vac[95,100)","[95,100)",Vac,2024,1,C_Vac_d,18540880,18540880,18540880,18540880
"Vac[95,100)","[95,100)",Vac,2024,1,C_All_d,18642623.185524423,18651203.989242494,18602171.51778444,18669505.12515853
"Vac[95,100)","[95,100)",Vac,2024,1,N_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",Vac,2024,1,N_VacRZV,218128,218128,218128,218128
"Vac[95,100)","[95,100)",Vac,2024,1,N_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",Vac,2024,1,N_VacRZV_d,218128,218128,218128,218128
"Vac[95,100)","[95,100)",Vac1,2024,1,Year_Life,2.7564086631937466,2.7564086153200953,2.756406798951434,2.7564103591205074
"Vac[95,100)","[95,100)",Vac1,2024,1,Year_Immunised,2.6657298944282126,2.660057791117928,2.643702850955857,2.7015207070090073
"Vac[95,100)","[95,100)",Vac1,2024,1,Risk_HZ,7.658095694423184e-4,8.124353816656026e-4,4.6124051000628235e-4,9.854386345318064e-4
"Vac[95,100)","[95,100)",Vac1,2024,1,Risk_Hosp,7.951781737658373e-5,8.69974730494032e-5,4.7183800544089236e-5,1.0303365046610615e-4
"Vac[95,100)","[95,100)",Vac1,2024,1,Risk_PHN,6.526797763163138e-5,6.0159094437588694e-5,3.5496964242330736e-5,1.0825589356730737e-4
"Vac[95,100)","[95,100)",Vac1,2024,1,Risk_Death,6.166928218641937e-10,6.52740616482322e-10,2.340805633776221e-10,1.0072302136285113e-9
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_Life,264356.8323579784,264356.8334797007,264356.7276405861,264356.9279155766
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_HZ,-10.977833584067332,-11.18382542298789,-13.844257664030923,-6.452858007170375
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_All,264345.8545243943,264345.6513962082,264342.9188577708,264350.47505756945
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_HZ_d,-10.444380780372246,-10.59135422636502,-13.21394960726171,-6.1024941545584674
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_Life_d,251505.39225952502,251505.3935165665,251505.29871427338,251505.4775890006
"Vac[95,100)","[95,100)",Vac1,2024,1,Q_All_d,251494.94787874463,251494.8021623401,251492.1163820905,251499.375094846
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Hosp,31063.163312469773,33985.04639919358,18432.07158293626,40249.48391064712
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP_NonPHN,6511.834130718679,6781.736633724951,3937.1992128203983,8445.478318221885
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP_PHN,2714.3009826327307,2603.97603498222,1394.421593711474,4528.7292541514735
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP,9226.13511335141,9498.571374649366,5474.027492294517,12325.51696204191
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Med,40289.29842582118,43800.3855977456,23906.099075230773,51235.73728942874
"Vac[95,100)","[95,100)",Vac1,2024,1,C_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",Vac1,2024,1,C_VacRZV,9270440,9270440,9270440,9270440
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Vac,9270440,9270440,9270440,9270440
"Vac[95,100)","[95,100)",Vac1,2024,1,C_All,9310729.298425822,9314240.385597747,9294346.099075232,9321675.737289429
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Hosp_d,29548.68416469976,32328.80334343597,17386.318635515985,38118.627179473864
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP_NonPHN_d,6194.733139922837,6426.430521742344,3724.5171085410675,8062.768732229634
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP_PHN_d,2585.3906065174106,2489.577705894858,1321.4014401994953,4309.408959590459
"Vac[95,100)","[95,100)",Vac1,2024,1,C_GP_d,8780.123746440247,9001.271981199017,5176.229518320015,11741.44462570584
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Med_d,38328.80791114001,41669.19507605552,22562.548153836004,48913.130463783105
"Vac[95,100)","[95,100)",Vac1,2024,1,C_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",Vac1,2024,1,C_VacRZV_d,9270440,9270440,9270440,9270440
"Vac[95,100)","[95,100)",Vac1,2024,1,C_Vac_d,9270440,9270440,9270440,9270440
"Vac[95,100)","[95,100)",Vac1,2024,1,C_All_d,9308768.807911139,9312109.195076056,9293002.548153836,9319353.130463783
"Vac[95,100)","[95,100)",Vac1,2024,1,N_VacZVL,0,0,0,0
"Vac[95,100)","[95,100)",Vac1,2024,1,N_VacRZV,109064,109064,109064,109064
"Vac[95,100)","[95,100)",Vac1,2024,1,N_VacZVL_d,0,0,0,0
"Vac[95,100)","[95,100)",Vac1,2024,1,N_VacRZV_d,109064,109064,109064,109064
