Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,60,84,Risk_HZ,0.14521292572931502,0.1452296918679854,0.13532430276164636,0.15410167394220597
Overall,ReRZV_1d,60,84,Risk_Hosp,0.004532972357170094,0.004519108974708636,0.0037682506786631937,0.0053152195136660025
Overall,ReRZV_1d,60,84,Risk_PHN,0.010382892277428042,0.010388016022801977,0.009387693036795037,0.011368054647557092
Overall,ReRZV_1d,60,84,Risk_Death,5.187884992149133e-7,5.152615348460387e-7,3.9888971015480485e-7,6.511228463154588e-7
Overall,ReRZV_1d,60,84,Q_Life,19.20538512360637,19.205387504243696,19.205315596117394,19.20544597039417
Overall,ReRZV_1d,60,84,Q_HZ,-0.022870791844478926,-0.022956144610621006,-0.03264632907433933,-0.013520293043092062
Overall,ReRZV_1d,60,84,Q_HZ_Norm,-0.009215640883192327,-0.008721016768849416,-0.01726503176062765,-0.0037175452610064023
Overall,ReRZV_1d,60,84,Q_All,19.164610951508635,19.16452088239756,19.154791150582845,19.17400491640466
Overall,ReRZV_1d,60,84,Q_HZ_d,-0.022870791844478926,-0.022956144610621006,-0.03264632907433933,-0.013520293043092062
Overall,ReRZV_1d,60,84,Q_HZ_Norm_d,-0.009215640883192327,-0.008721016768849416,-0.01726503176062765,-0.0037175452610064023
Overall,ReRZV_1d,60,84,Q_Life_d,19.20538512360637,19.205387504243696,19.205315596117394,19.20544597039417
Overall,ReRZV_1d,60,84,Q_All_d,19.18251433176189,19.182424341726698,19.172694545152414,19.191907724823697
Overall,ReRZV_1d,60,84,C_Hosp,18.60403385536466,18.542717384201723,15.294303612161396,21.94875358161732
Overall,ReRZV_1d,60,84,C_GP_NonPHN,13.388797653777322,13.404919771166139,12.465354199149564,14.252053981396857
Overall,ReRZV_1d,60,84,C_GP_PHN,4.613531141196364,4.625515804824916,4.072059029188033,5.120622796750418
Overall,ReRZV_1d,60,84,C_GP,18.002328794973685,18.021800755561014,16.641065708510673,19.171684815490515
Overall,ReRZV_1d,60,84,C_Med,36.60636265033835,36.56129231654739,32.578129194010764,40.5306929772822
Overall,ReRZV_1d,60,84,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,60,84,C_VacRZV,51.58044173805385,51.58045277265751,51.580100668213035,51.580747009512116
Overall,ReRZV_1d,60,84,C_Vac,161.58044173805385,161.5804527726575,161.58010066821305,161.58074700951212
Overall,ReRZV_1d,60,84,C_All,198.1868043883922,198.14173323804485,194.15840353863553,202.11123254418567
Overall,ReRZV_1d,60,84,C_Hosp_d,18.60403385536466,18.542717384201723,15.294303612161396,21.94875358161732
Overall,ReRZV_1d,60,84,C_GP_NonPHN_d,13.388797653777322,13.404919771166139,12.465354199149564,14.252053981396857
Overall,ReRZV_1d,60,84,C_GP_PHN_d,4.613531141196364,4.625515804824916,4.072059029188033,5.120622796750418
Overall,ReRZV_1d,60,84,C_GP_d,18.002328794973685,18.021800755561014,16.641065708510673,19.171684815490515
Overall,ReRZV_1d,60,84,C_Med_d,36.60636265033835,36.56129231654739,32.578129194010764,40.5306929772822
Overall,ReRZV_1d,60,84,C_VacZVL_d,110,110,110,110
Overall,ReRZV_1d,60,84,C_VacRZV_d,51.58044173805385,51.58045277265751,51.580100668213035,51.580747009512116
Overall,ReRZV_1d,60,84,C_Vac_d,161.58044173805385,161.5804527726575,161.58010066821305,161.58074700951212
Overall,ReRZV_1d,60,84,C_All_d,198.1868043883922,198.14173323804485,194.15840353863553,202.11123254418567
Overall,ReRZV_1d,60,84,N_VacZVL,1,1,1,1
Overall,ReRZV_1d,60,84,N_VacRZV,0.6068287263300454,0.6068288561489119,0.6068247137436827,0.6068323177589661
Overall,ReRZV_1d,60,84,N_VacZVL_d,1,1,1,1
Overall,ReRZV_1d,60,84,N_VacRZV_d,0.6068287263300454,0.6068288561489119,0.6068247137436827,0.6068323177589661
Overall,ReRZV_1d,60,85,N0,1,1,1,1
Overall,ReRZV_1d,60,85,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,60,85,Year_Life,24.893528528102934,24.893531496178607,24.89342894410773,24.893615027215965
Overall,ReRZV_1d,60,85,Year_Immunised,6.815110092269023,6.775306603425703,5.870008057722019,7.961434388155542
Overall,ReRZV_1d,60,85,Risk_HZ,0.14752305459166384,0.14759460467307806,0.1376060048295893,0.15615441913075
Overall,ReRZV_1d,60,85,Risk_Hosp,0.004631229632371244,0.004622982393764852,0.003874982271728356,0.005434987553659167
Overall,ReRZV_1d,60,85,Risk_PHN,0.010604763494190228,0.010605125001608331,0.009624833275527723,0.011574144680156957
Overall,ReRZV_1d,60,85,Risk_Death,5.41010799942704e-7,5.352071750741377e-7,4.264831019964805e-7,6.690097734270643e-7
Overall,ReRZV_1d,60,85,Q_Life,19.205374634819737,19.205377073253935,19.205305844537197,19.205434768954223
Overall,ReRZV_1d,60,85,Q_HZ,-0.023249766356973057,-0.02331925753965977,-0.03327612114978291,-0.013699794802266284
Overall,ReRZV_1d,60,85,Q_HZ_Norm,-0.009352678586832027,-0.008826138331393455,-0.01742239027843798,-0.0037674330058551603
Overall,ReRZV_1d,60,85,Q_All,19.164221377687948,19.164140376837473,19.154174216418024,19.17381923852635
Overall,ReRZV_1d,60,85,Q_HZ_d,-0.023249766356973057,-0.02331925753965977,-0.03327612114978291,-0.013699794802266284
Overall,ReRZV_1d,60,85,Q_HZ_Norm_d,-0.009352678586832027,-0.008826138331393455,-0.01742239027843798,-0.0037674330058551603
Overall,ReRZV_1d,60,85,Q_Life_d,19.205374634819737,19.205377073253935,19.205305844537197,19.205434768954223
Overall,ReRZV_1d,60,85,Q_All_d,19.182124868462765,19.182043084674255,19.172077660974388,19.191722240551687
Overall,ReRZV_1d,60,85,C_Hosp,19.00516544363759,18.969711644966647,15.796343362923816,22.544579759750913
Overall,ReRZV_1d,60,85,C_GP_NonPHN,13.594146024442187,13.603594213952212,12.663141419584969,14.445993953415847
Overall,ReRZV_1d,60,85,C_GP_PHN,4.711407620082471,4.722309194867803,4.159882607290004,5.21109662885976
Overall,ReRZV_1d,60,85,C_GP,18.305553644524657,18.32415411454173,16.95303353548491,19.44737732453737
Overall,ReRZV_1d,60,85,C_Med,37.31071908816225,37.285290323995426,33.26596939038554,41.26755243462846
Overall,ReRZV_1d,60,85,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,60,85,C_VacRZV,48.346147182858424,48.346157366610626,48.345774573104705,48.34648209310467
Overall,ReRZV_1d,60,85,C_Vac,158.34614718285843,158.3461573666106,158.34577457310468,158.34648209310467
Overall,ReRZV_1d,60,85,C_All,195.65686627102068,195.6313512298597,191.6124740659638,199.61344451812747
Overall,ReRZV_1d,60,85,C_Hosp_d,19.00516544363759,18.969711644966647,15.796343362923816,22.544579759750913
Overall,ReRZV_1d,60,85,C_GP_NonPHN_d,13.594146024442187,13.603594213952212,12.663141419584969,14.445993953415847
Overall,ReRZV_1d,60,85,C_GP_PHN_d,4.711407620082471,4.722309194867803,4.159882607290004,5.21109662885976
Overall,ReRZV_1d,60,85,C_GP_d,18.305553644524657,18.32415411454173,16.95303353548491,19.44737732453737
Overall,ReRZV_1d,60,85,C_Med_d,37.31071908816225,37.285290323995426,33.26596939038554,41.26755243462846
Overall,ReRZV_1d,60,85,C_VacZVL_d,110,110,110,110
Overall,ReRZV_1d,60,85,C_VacRZV_d,48.346147182858424,48.346157366610626,48.345774573104705,48.34648209310467
Overall,ReRZV_1d,60,85,C_Vac_d,158.34614718285843,158.3461573666106,158.34577457310468,158.34648209310467
Overall,ReRZV_1d,60,85,C_All_d,195.65686627102068,195.6313512298597,191.6124740659638,199.61344451812747
Overall,ReRZV_1d,60,85,N_VacZVL,1,1,1,1
Overall,ReRZV_1d,60,85,N_VacRZV,0.5687782021512755,0.568778321960125,0.5687738185071142,0.5687821422718197
Overall,ReRZV_1d,60,85,N_VacZVL_d,1,1,1,1
Overall,ReRZV_1d,60,85,N_VacRZV_d,0.5687782021512755,0.568778321960125,0.5687738185071142,0.5687821422718197
Overall,ReRZV_1d,60,86,N0,1,1,1,1
Overall,ReRZV_1d,60,86,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,60,86,Year_Life,24.89351098520912,24.89351448338611,24.89341174628567,24.893600528542997
Overall,ReRZV_1d,60,86,Year_Immunised,6.58439012000359,6.545730223489069,5.647425655920264,7.727402944538742
Overall,ReRZV_1d,60,86,Risk_HZ,0.14978430637482348,0.14993492119130025,0.13980026473523624,0.15826429016709886
Overall,ReRZV_1d,60,86,Risk_Hosp,0.004746158057660178,0.004735319429074847,0.003984125547325626,0.005552953232424707
Overall,ReRZV_1d,60,86,Risk_PHN,0.010820051023763896,0.010828727202572047,0.009839017072429559,0.011790438320648003
Overall,ReRZV_1d,60,86,Risk_Death,5.718770149327799e-7,5.685595912801208e-7,4.5905061607069923e-7,6.932167674361876e-7
Overall,ReRZV_1d,60,86,Q_Life,19.20536231681209,19.20536476078203,19.205293848496133,19.20542357602182
Overall,ReRZV_1d,60,86,Q_HZ,-0.023623198148967257,-0.02369521327355928,-0.033803821051187496,-0.013883936893770482
Overall,ReRZV_1d,60,86,Q_HZ_Norm,-0.009483765890052719,-0.008946936393460617,-0.01768065390615303,-0.0038321186396383013
Overall,ReRZV_1d,60,86,Q_All,19.163835545107766,19.163760856233274,19.153649836781874,19.17362637316157
Overall,ReRZV_1d,60,86,Q_HZ_d,-0.023623198148967257,-0.02369521327355928,-0.033803821051187496,-0.013883936893770482
Overall,ReRZV_1d,60,86,Q_HZ_Norm_d,-0.009483765890052719,-0.008946936393460617,-0.01768065390615303,-0.0038321186396383013
Overall,ReRZV_1d,60,86,Q_Life_d,19.20536231681209,19.20536476078203,19.205293848496133,19.20542357602182
Overall,ReRZV_1d,60,86,Q_All_d,19.18173911866312,19.181664447221518,19.171553192955475,19.191529547206596
Overall,ReRZV_1d,60,86,C_Hosp,19.491651927782097,19.45760432652105,16.278464718992335,22.92315035523004
Overall,ReRZV_1d,60,86,C_GP_NonPHN,13.793622945697296,13.81097644495172,12.867393693191296,14.642430435333258
Overall,ReRZV_1d,60,86,C_GP_PHN,4.805652412168473,4.810104341552112,4.258755668981428,5.3132808693353875
Overall,ReRZV_1d,60,86,C_GP,18.599275357865768,18.610757604630486,17.284648035980606,19.720880372062986
Overall,ReRZV_1d,60,86,C_Med,38.090927285647865,38.073616470539825,34.09455277974646,42.080904947368985
Overall,ReRZV_1d,60,86,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,60,86,C_VacRZV,44.920032064460045,44.92004272137477,44.91962653608462,44.92039109021549
