Scenario,Age0,Age1,Arm,Type,Index,M,L,U
Vac_65,65,99,ReVac_RZV1,Second,dC_Vac_d,4.265576672701002,4.265132556539538,4.266528962925594
Vac_65,65,99,ReVac_RZV1,Second,dC_VacRZV_d,4.265576672701002,4.265132556539538,4.266528962925594
Vac_65,65,99,ReVac_RZV1,Second,dC_Med_d,-0.154460961662771,-0.251616148658079,0
Vac_65,65,99,ReVac_RZV1,Second,dC_All_d,4.1112589484433215,4.0137595028263835,4.26647577980097
Vac_65,65,99,ReVac_RZV1,Second,Thres20,18.705972224124967,0,26.415678485577214
Vac_65,65,99,ReVac_RZV1,Second,Thres30,26.65180475631709,0,37.41539784008448
Vac_65,65,99,ReVac_RZV1,Second,ICER,104653.48632760227,72946.7819303806,Inf
Vac_65,65,99,ReVac_RZV2,Overall,AvtHZ,0.42835583010501577,0.2945190556370222,0.7252559080387667
Vac_65,65,99,ReVac_RZV2,Overall,AvtDeath,0.3348755473544668,0.1267492767670763,0.8967917691126257
Vac_65,65,99,ReVac_RZV2,Overall,dQ_HZ_d,0.006238207827264183,0.004371542740964755,0.00997560621416064
Vac_65,65,99,ReVac_RZV2,Overall,dQ_Life_d,8.496597544827011e-5,4.4607194069135045e-5,1.9179027526616824e-4
Vac_65,65,99,ReVac_RZV2,Overall,dQ_All_d,0.00632267176613599,0.004415883136073795,0.010135832670545143
Vac_65,65,99,ReVac_RZV2,Overall,dC_Vac_d,172.64871880811876,172.64844303325407,172.64931013473702
Vac_65,65,99,ReVac_RZV2,Overall,dC_VacRZV_d,172.64871880811876,172.64844303325407,172.64931013473702
Vac_65,65,99,ReVac_RZV2,Overall,dC_Med_d,-10.149711026107763,-18.712458094342942,-6.708568140716296
Vac_65,65,99,ReVac_RZV2,Overall,dC_All_d,187.69353845150357,179.7914658442338,191.38459255891152
Vac_65,65,99,ReVac_RZV2,Overall,Thres20,67.38835211398768,46.933544764528484,108.37510553861526
Vac_65,65,99,ReVac_RZV2,Overall,Thres30,98.59807587967367,68.67415078045451,158.27666754169684
Vac_65,65,99,ReVac_RZV2,Overall,ICER,29624.533644982697,17872.643122915637,42941.58806043027
Vac_65,65,99,ReVac_RZV2,Second,AvtHZ,0.003509070882429225,4.3076703900271016e-4,0.004965472936810333
Vac_65,65,99,ReVac_RZV2,Second,AvtDeath,0.011977006716014245,0.0031316509524458988,0.018220481002719943
Vac_65,65,99,ReVac_RZV2,Second,dQ_HZ_d,4.649739370459795e-5,2.5266442982087564e-6,6.037410294788687e-5
Vac_65,65,99,ReVac_RZV2,Second,dQ_Life_d,0,0,0
Vac_65,65,99,ReVac_RZV2,Second,dQ_All_d,4.649739370776729e-5,2.5266442980509398e-6,6.0374102945104374e-5
Vac_65,65,99,ReVac_RZV2,Second,dC_Vac_d,8.531153345401947,8.530265113079182,8.533057925851187
Vac_65,65,99,ReVac_RZV2,Second,dC_VacRZV_d,8.531153345401947,8.530265113079182,8.533057925851187
Vac_65,65,99,ReVac_RZV2,Second,dC_Med_d,-0.1808392401822072,-0.2746108497142693,-0.008687782517266467
Vac_65,65,99,ReVac_RZV2,Second,dC_All_d,8.351084633071991,8.256522595367134,8.524704944771003
Vac_65,65,99,ReVac_RZV2,Second,Thres20,11.045243217931151,0.58988902942422206,14.466698617902043
Vac_65,65,99,ReVac_RZV2,Second,Thres30,15.713487937965049,0.841564624909708,20.42752536059876
Vac_65,65,99,ReVac_RZV2,Second,ICER,180064.60775359068,137727.12358680132,3380269.006264593
Vac_65,65,NA,Vac,Overall,AvtHZ,0.4262940683300481,0.2921944369686928,0.7247062111274294
Vac_65,65,NA,Vac,Overall,AvtDeath,0.32697816730844087,0.11748409943667483,0.8955040024325903
Vac_65,65,NA,Vac,Overall,dQ_HZ_d,0.0062227230976829315,0.004353231291821507,0.009962953264787128
Vac_65,65,NA,Vac,Overall,dQ_Life_d,8.496597544827011e-5,4.4607194069135045e-5,1.9179027526616824e-4
Vac_65,65,NA,Vac,Overall,dQ_All_d,0.006312593059352167,0.0044006479425359405,0.010123179721170494
Vac_65,65,NA,Vac,Overall,dC_Vac_d,170,170,170
Vac_65,65,NA,Vac,Overall,dC_VacRZV_d,170,170,170
Vac_65,65,NA,Vac,Overall,dC_Med_d,-10.082862047058637,-18.69326950992335,-6.646107363581994
Vac_65,65,NA,Vac,Overall,dC_All_d,185.10734376265526,177.15268870709272,188.79843475705297
Vac_65,65,NA,Vac,Overall,Thres20,68.24926419818729,47.475230232030896,109.91014345121049
Vac_65,65,NA,Vac,Overall,Thres30,99.8529226272488,69.4784699447106,160.526042057063
Vac_65,65,NA,Vac,Overall,ICER,29293.798941631765,17612.40706731183,42505.19304473114
Vac_70,70,71,ReVac_RZV1,Overall,AvtHZ,0.49819661194194287,0.365478562172481,0.737439787318871
Vac_70,70,71,ReVac_RZV1,Overall,AvtDeath,0.4768928682309431,0.22687585594779275,0.9161955503177711
Vac_70,70,71,ReVac_RZV1,Overall,dQ_HZ_d,0.006750417681194729,0.005028618799614111,0.00973362149957898
Vac_70,70,71,ReVac_RZV1,Overall,dQ_Life_d,1.2669417307797914e-4,7.89959406497065e-5,2.2996305983262745e-4
Vac_70,70,71,ReVac_RZV1,Overall,dQ_All_d,0.0068774899961958624,0.00511655236938835,0.00998043202825931
Vac_70,70,71,ReVac_RZV1,Overall,dC_Vac_d,252.1256038647343,252.1256038647343,252.1256038647343
Vac_70,70,71,ReVac_RZV1,Overall,dC_VacRZV_d,252.1256038647343,252.1256038647343,252.1256038647343
Vac_70,70,71,ReVac_RZV1,Overall,dC_Med_d,-12.30205882584364,-19.654770565391345,-8.803164285917234
Vac_70,70,71,ReVac_RZV1,Overall,dC_All_d,266.0636377356597,259.216596608028,269.9354852361272
Vac_70,70,71,ReVac_RZV1,Overall,Thres20,50.577285291278315,37.79127149388288,73.59305747635472
Vac_70,70,71,ReVac_RZV1,Overall,Thres30,73.85327542253438,55.040886159410384,107.24552030903946
Vac_70,70,71,ReVac_RZV1,Overall,ICER,38611.81104083616,26043.257948302293,52897.85435461475
Vac_70,70,71,ReVac_RZV1,Second,AvtHZ,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,AvtDeath,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,dQ_HZ_d,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,dQ_Life_d,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,dQ_All_d,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,dC_Vac_d,85,85,85
Vac_70,70,71,ReVac_RZV1,Second,dC_VacRZV_d,85,85,85
Vac_70,70,71,ReVac_RZV1,Second,dC_Med_d,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,dC_All_d,85,84.99999999999994,85.00000000000006
Vac_70,70,71,ReVac_RZV1,Second,Thres20,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,Thres30,0,0,0
Vac_70,70,71,ReVac_RZV1,Second,ICER,Inf,Inf,Inf
Vac_70,70,71,ReVac_RZV2,Overall,AvtHZ,0.530209844649838,0.40198482015366443,0.7406316098785725
Vac_70,70,71,ReVac_RZV2,Overall,AvtDeath,0.5115627334985273,0.25980747295548545,0.9194481619834481
Vac_70,70,71,ReVac_RZV2,Overall,dQ_HZ_d,0.007098875205055438,0.0055022455913933755,0.00977893524629805
Vac_70,70,71,ReVac_RZV2,Overall,dQ_Life_d,1.3631103660838306e-4,8.832381468133476e-5,2.310704534770114e-4
Vac_70,70,71,ReVac_RZV2,Overall,dQ_All_d,0.007226537336763705,0.00559291080723523,0.010027302400779094
Vac_70,70,71,ReVac_RZV2,Overall,dC_Vac_d,334.2512077294686,334.2512077294686,334.2512077294686
Vac_70,70,71,ReVac_RZV2,Overall,dC_VacRZV_d,334.2512077294686,334.2512077294686,334.2512077294686
Vac_70,70,71,ReVac_RZV2,Overall,dC_Med_d,-13.033881929979813,-19.838511887380623,-9.689870154295171
Vac_70,70,71,ReVac_RZV2,Overall,dC_All_d,347.34625924762565,341.10118877678167,351.13147624210393
Vac_70,70,71,ReVac_RZV2,Overall,Thres20,40.14694736854079,30.853332296440076,56.07430267452741
Vac_70,70,71,ReVac_RZV2,Overall,Thres30,58.477274022436916,44.92536476280926,81.71017963983203
Vac_70,70,71,ReVac_RZV2,Overall,ICER,48154.085587990514,33959.50032936985,62867.36232863465
Vac_70,70,71,ReVac_RZV2,Second,AvtHZ,0.055236969335969485,0.0015528323081874416,0.07770860532100286
Vac_70,70,71,ReVac_RZV2,Second,AvtDeath,0.05809189626579658,0.005937867126279014,0.09468491172211502
Vac_70,70,71,ReVac_RZV2,Second,dQ_HZ_d,3.6070410250830034e-4,4.69976255732061e-6,5.955984887578125e-4
Vac_70,70,71,ReVac_RZV2,Second,dQ_Life_d,8.888883614943666e-6,1.6873409824924582e-7,1.235414611531205e-5
Vac_70,70,71,ReVac_RZV2,Second,dQ_All_d,3.702871906332561e-4,4.868496655552335e-6,6.065316478844007e-4
Vac_70,70,71,ReVac_RZV2,Second,dC_Vac_d,170,170,170
Vac_70,70,71,ReVac_RZV2,Second,dC_VacRZV_d,170,170,170
Vac_70,70,71,ReVac_RZV2,Second,dC_Med_d,-0.7437303456258508,-1.0971129501588774,-0.013000386562871325
Vac_70,70,71,ReVac_RZV2,Second,dC_All_d,169.25626965437414,168.90288704984115,169.98699961343715
Vac_70,70,71,ReVac_RZV2,Second,Thres20,4.09438912458193,0.05518515983695904,6.599096483464741
Vac_70,70,71,ReVac_RZV2,Second,Thres30,5.954896398271963,0.07952764311472071,9.631754722886747
Vac_70,70,71,ReVac_RZV2,Second,ICER,456941.12083838496,278522.1088229367,35052391.71271971
Vac_70,70,72,ReVac_RZV1,Overall,AvtHZ,0.4990380441842062,0.36961716559320645,0.737439787318871
Vac_70,70,72,ReVac_RZV1,Overall,AvtDeath,0.4768928682309431,0.22958847533943796,0.9161955503177711
Vac_70,70,72,ReVac_RZV1,Overall,dQ_HZ_d,0.006750946697134696,0.005095509829091053,0.00973362149957898
Vac_70,70,72,ReVac_RZV1,Overall,dQ_Life_d,1.2703320614093627e-4,8.035741611416292e-5,2.2996305983262745e-4
Vac_70,70,72,ReVac_RZV1,Overall,dQ_All_d,0.0068774899961958624,0.005177237879620566,0.00998043202825931
Vac_70,70,72,ReVac_RZV1,Overall,dC_Vac_d,248.17103804080358,248.17102431880255,248.17104936882905
Vac_70,70,72,ReVac_RZV1,Overall,dC_VacRZV_d,248.17103804080358,248.17102431880255,248.17104936882905
Vac_70,70,72,ReVac_RZV1,Overall,dC_Med_d,-12.30205882584364,-19.654770565391345,-8.820462709200006
Vac_70,70,72,ReVac_RZV1,Overall,dC_All_d,262.08204539317535,255.26203030386392,265.8817450560162
Vac_70,70,72,ReVac_RZV1,Overall,Thres20,51.38322655132616,38.409845455562035,74.76575223067749
Vac_70,70,72,ReVac_RZV1,Overall,Thres30,75.03011600411077,55.95723778573429,108.95446220389276
Vac_70,70,72,ReVac_RZV1,Overall,ICER,38036.80746117835,25647.08542825595,51426.65634713453
Vac_70,70,72,ReVac_RZV1,Second,AvtHZ,0,0,0.022459360905309436
Vac_70,70,72,ReVac_RZV1,Second,AvtDeath,0,0,0.004202003835987832
Vac_70,70,72,ReVac_RZV1,Second,dQ_HZ_d,0,0,1.8590989738115612e-4
Vac_70,70,72,ReVac_RZV1,Second,dQ_Life_d,0,0,2.643060796092558e-6
Vac_70,70,72,ReVac_RZV1,Second,dQ_All_d,0,0,1.8920216065829724e-4
Vac_70,70,72,ReVac_RZV1,Second,dC_Vac_d,83.7387702252598,83.73875552590928,83.73878236012389
Vac_70,70,72,ReVac_RZV1,Second,dC_VacRZV_d,83.7387702252598,83.73875552590928,83.73878236012389
Vac_70,70,72,ReVac_RZV1,Second,dC_Med_d,0,-0.2992300071603362,0
Vac_70,70,72,ReVac_RZV1,Second,dC_All_d,83.73876614436537,83.43955081605739,83.73877600257899
Vac_70,70,72,ReVac_RZV1,Second,Thres20,0,0,4.190186909565665
Vac_70,70,72,ReVac_RZV1,Second,Thres30,0,0,6.110705066817588
Vac_70,70,72,ReVac_RZV1,Second,ICER,Inf,440792.1966250932,Inf
Vac_70,70,72,ReVac_RZV2,Overall,AvtHZ,0.5584664534228747,0.43734130316406866,0.7434941205292125
Vac_70,70,72,ReVac_RZV2,Overall,AvtDeath,0.5454767636208486,0.2956264186061957,0.9223015660471916
Vac_70,70,72,ReVac_RZV2,Overall,dQ_HZ_d,0.007416126135347645,0.005864674215826897,0.009819247009586052
Vac_70,70,72,ReVac_RZV2,Overall,dQ_Life_d,1.4524340063282182e-4,9.750280248641551e-5,2.3204280534394606e-4
Vac_70,70,72,ReVac_RZV2,Overall,dQ_All_d,0.007594876815404383,0.0059585675320080085,0.010069040643893336
Vac_70,70,72,ReVac_RZV2,Overall,dC_Vac_d,326.34207608160716,326.3420486376051,326.3420987376581
Vac_70,70,72,ReVac_RZV2,Overall,dC_VacRZV_d,326.34207608160716,326.3420486376051,326.3420987376581
Vac_70,70,72,ReVac_RZV2,Overall,dC_Med_d,-13.745590758399182,-19.849849676240314,-10.562878567832389
Vac_70,70,72,ReVac_RZV2,Overall,dC_All_d,338.78945168104684,333.13340055132625,342.39816160651435
Vac_70,70,72,ReVac_RZV2,Overall,Thres20,43.239005869665945,33.87687307537835,57.9043758143711
Vac_70,70,72,ReVac_RZV2,Overall,Thres30,63.04621213339192,49.319016962995185,84.13049055919151
Vac_70,70,72,ReVac_RZV2,Overall,ICER,44569.48846809345,33022.14982876113,57458.006507400845
Vac_70,70,72,ReVac_RZV2,Second,AvtHZ,0.10729554980503564,0.002887759836882427,0.15107995529881665
Vac_70,70,72,ReVac_RZV2,Second,AvtDeath,0.11810110105561303,0.011088718583687302,0.18440340185546936
Vac_70,70,72,ReVac_RZV2,Second,dQ_HZ_d,7.218695390869326e-4,9.00322965303207e-6,0.0011835465978856932
Vac_70,70,72,ReVac_RZV2,Second,dQ_Life_d,1.8326646057609253e-5,3.2626263433144234e-07,2.5808346640276983e-5
Vac_70,70,72,ReVac_RZV2,Second,dQ_All_d,7.412066699954423e-4,9.329492288667752e-6,0.0012065020064250475
Vac_70,70,72,ReVac_RZV2,Second,dC_Vac_d,167.4775404505196,167.47751105181854,167.4775647202478
Vac_70,70,72,ReVac_RZV2,Second,dC_VacRZV_d,167.4775404505196,167.47751105181854,167.4775647202478
Vac_70,70,72,ReVac_RZV2,Second,dC_Med_d,-1.512301296035628,-2.262445327655962,-0.025134447083777125
Vac_70,70,72,ReVac_RZV2,Second,dC_All_d,165.9652271997441,165.21511919744702,167.45240796106344
Vac_70,70,72,ReVac_RZV2,Second,Thres20,8.288867777565635,0.10745658570372903,13.329719388004056
Vac_70,70,72,ReVac_RZV2,Second,Thres30,12.050719460598597,0.15480662637019987,19.453087359031926
Vac_70,70,72,ReVac_RZV2,Second,ICER,223918.6807371946,137044.10792584077,18021773.497420557
Vac_70,70,73,ReVac_RZV1,Overall,AvtHZ,0.5096029260584597,0.39396174387712524,0.737439787318871
Vac_70,70,73,ReVac_RZV1,Overall,AvtDeath,0.4768928682309431,0.2520497192985319,0.9161955503177711
Vac_70,70,73,ReVac_RZV1,Overall,dQ_HZ_d,0.006893834547823063,0.00528962165352655,0.00973362149957898
Vac_70,70,73,ReVac_RZV1,Overall,dQ_Life_d,1.2808767006955435e-4,8.471677152841472e-5,2.2996305983262745e-4
Vac_70,70,73,ReVac_RZV1,Overall,dQ_All_d,0.007007686098235766,0.0053834199885724136,0.00998043202825931
Vac_70,70,73,ReVac_RZV1,Overall,dC_Vac_d,244.29102829087444,244.2909998041884,244.29105072546253
Vac_70,70,73,ReVac_RZV1,Overall,dC_VacRZV_d,244.29102829087444,244.2909998041884,244.29105072546253
Vac_70,70,73,ReVac_RZV1,Overall,dC_Med_d,-12.438644748257314,-19.654770565391345,-9.429433828212243
Vac_70,70,73,ReVac_RZV1,Overall,dC_All_d,258.0300732879874,251.38202047721737,261.7498786325964
Vac_70,70,73,ReVac_RZV1,Overall,Thres20,52.96819486055976,40.880301654662965,75.95323798622577
Vac_70,70,73,ReVac_RZV1,Overall,Thres30,77.30650163756991,59.64019897679127,110.68495869475095
Vac_70,70,73,ReVac_RZV1,Overall,ICER,36867.17113736062,25258.382038899388,48660.35027143695
Vac_70,70,73,ReVac_RZV1,Second,AvtHZ,0,0,0.08152397619799133
Vac_70,70,73,ReVac_RZV1,Second,AvtDeath,0,0,0.04200290445958936
Vac_70,70,73,ReVac_RZV1,Second,dQ_HZ_d,0,0,6.757924973322796e-4
Vac_70,70,73,ReVac_RZV1,Second,dQ_Life_d,0,0,1.3630411507037369e-5
Vac_70,70,73,ReVac_RZV1,Second,dQ_All_d,0,0,6.901257121854965e-4
Vac_70,70,73,ReVac_RZV1,Second,dC_Vac_d,82.36779101822316,82.36775943452515,82.36781589185199
Vac_70,70,73,ReVac_RZV1,Second,dC_VacRZV_d,82.36779101822316,82.36775943452515,82.36781589185199
Vac_70,70,73,ReVac_RZV1,Second,dC_Med_d,0,-1.2634572976428653,0
Vac_70,70,73,ReVac_RZV1,Second,dC_All_d,82.36775645779782,81.10435492054711,82.36779641615327
Vac_70,70,73,ReVac_RZV1,Second,Thres20,0,0,15.626429421245051
Vac_70,70,73,ReVac_RZV1,Second,Thres30,0,0,22.748227774898638
Vac_70,70,73,ReVac_RZV1,Second,ICER,Inf,117412.95819947051,Inf
Vac_70,70,73,ReVac_RZV2,Overall,AvtHZ,0.5817511896648154,0.4716911514724166,0.7501686060308758
Vac_70,70,73,ReVac_RZV2,Overall,AvtDeath,0.5802075584731261,0.3342150643577067,0.9248075189009166
Vac_70,70,73,ReVac_RZV2,Overall,dQ_HZ_d,0.007722845422345118,0.006167394331372833,0.009926468031816684
Vac_70,70,73,ReVac_RZV2,Overall,dQ_Life_d,1.5466706455580237e-4,1.0812407150426751e-4,2.3343864540201765e-4
Vac_70,70,73,ReVac_RZV2,Overall,dQ_All_d,0.007880226822441827,0.006284994349787887,0.010124336648847267
Vac_70,70,73,ReVac_RZV2,Overall,dC_Vac_d,318.5820565817489,318.5819996083768,318.58210145092505
Vac_70,70,73,ReVac_RZV2,Overall,dC_VacRZV_d,318.5820565817489,318.5819996083768,318.58210145092505
Vac_70,70,73,ReVac_RZV2,Overall,dC_Med_d,-14.375171631806499,-19.859620536854667,-11.282587731498646
Vac_70,70,73,ReVac_RZV2,Overall,dC_All_d,330.37728807735414,325.1833958198859,333.83852498206085
Vac_70,70,73,ReVac_RZV2,Overall,Thres20,45.93911273573091,36.86532196128281,59.53777772079027
Vac_70,70,73,ReVac_RZV2,Overall,Thres30,66.97259146794985,53.63661401096036,86.50066561615283
Vac_70,70,73,ReVac_RZV2,Overall,ICER,41943.85666864017,32124.334367757216,52927.361602642755
Vac_70,70,73,ReVac_RZV2,Second,AvtHZ,0.15558646949717048,0.004026844126919604,0.2188328091778426
Vac_70,70,73,ReVac_RZV2,Second,AvtDeath,0.1784487367209618,0.01552525901759629,0.267030666568344
Vac_70,70,73,ReVac_RZV2,Second,dQ_HZ_d,0.0010706283434299905,1.2934178021182002e-5,0.0017208586553385623
Vac_70,70,73,ReVac_RZV2,Second,dQ_Life_d,2.8165706546623426e-5,4.728033550893685e-7,4.052791449651317e-5
Vac_70,70,73,ReVac_RZV2,Second,dQ_All_d,0.001097051813222727,1.3406981375307938e-5,0.0017577944128159386
Vac_70,70,73,ReVac_RZV2,Second,dC_Vac_d,164.73558203644635,164.7355188690503,164.73563178370404
Vac_70,70,73,ReVac_RZV2,Second,dC_VacRZV_d,164.73558203644635,164.7355188690503,164.73563178370404
Vac_70,70,73,ReVac_RZV2,Second,dC_Med_d,-2.299778401315602,-3.432958296727654,-0.03643161293579181
Vac_70,70,73,ReVac_RZV2,Second,dC_All_d,162.43577560875318,161.30267216699775,164.6991550483216
Vac_70,70,73,ReVac_RZV2,Second,Thres20,12.456185503232748,0.15715217307382628,19.80280798789573
Vac_70,70,73,ReVac_RZV2,Second,Thres30,18.132705268237622,0.22632929742804522,28.86357407911183
Vac_70,70,73,ReVac_RZV2,Second,ICER,148048.59751897596,91956.55600433833,12336378.833644442
Vac_70,70,74,ReVac_RZV1,Overall,AvtHZ,0.5255644491140863,0.40913599548380647,0.737439787318871
Vac_70,70,74,ReVac_RZV1,Overall,AvtDeath,0.49103685544444087,0.28795294834049656,0.9161955503177711
Vac_70,70,74,ReVac_RZV1,Overall,dQ_HZ_d,0.007154551808138431,0.005509767384069306,0.00973362149957898
Vac_70,70,74,ReVac_RZV1,Overall,dQ_Life_d,1.3389687706322206e-4,9.44515579245131e-5,2.2996305983262745e-4
Vac_70,70,74,ReVac_RZV1,Overall,dQ_All_d,0.00729383927621452,0.005613231940313934,0.00998043202825931
Vac_70,70,74,ReVac_RZV1,Overall,dC_Vac_d,240.47785931132213,240.4778152806294,240.4778933230415
Vac_70,70,74,ReVac_RZV1,Overall,dC_VacRZV_d,240.47785931132213,240.4778152806294,240.4778933230415
Vac_70,70,74,ReVac_RZV1,Overall,dC_Med_d,-13.031610309206059,-19.654770565391345,-9.95671457984454
Vac_70,70,74,ReVac_RZV1,Overall,dC_All_d,253.67344516655817,247.5688522525806,257.2285067887815
Vac_70,70,74,ReVac_RZV1,Overall,Thres20,56.24289553387998,43.53257267986378,77.15760145274729
Vac_70,70,74,ReVac_RZV1,Overall,Thres30,81.99205187240491,63.365525367214374,112.44005069716191
Vac_70,70,74,ReVac_RZV1,Overall,ICER,34697.343469825515,24876.374898751867,45758.80024625889
Vac_70,70,74,ReVac_RZV1,Second,AvtHZ,0.026132741390264648,0,0.15037643042825316
Vac_70,70,74,ReVac_RZV1,Second,AvtDeath,0.018441202661741544,0,0.09789861265565593
Vac_70,70,74,ReVac_RZV1,Second,dQ_HZ_d,1.945335746579564e-4,0,0.0011642384337761035
Vac_70,70,74,ReVac_RZV1,Second,dQ_Life_d,4.4777824550479295e-6,0,2.6605039111515798e-5
Vac_70,70,74,ReVac_RZV1,Second,dQ_All_d,1.9962115318072904e-4,0,0.0011893024323062834
Vac_70,70,74,ReVac_RZV1,Second,dC_Vac_d,80.87496459455497,80.8749140683223,80.87500362378523
Vac_70,70,74,ReVac_RZV1,Second,dC_VacRZV_d,80.87496459455497,80.8749140683223,80.87500362378523
Vac_70,70,74,ReVac_RZV1,Second,dC_Med_d,-0.3934685978170771,-2.3674141927833903,0
Vac_70,70,74,ReVac_RZV1,Second,dC_All_d,80.48150539716546,78.50755930347998,80.87496923165797
Vac_70,70,74,ReVac_RZV1,Second,Thres20,4.6555046203599275,0,27.544909410886362
Vac_70,70,74,ReVac_RZV1,Second,Thres30,6.753533243093045,0,40.044533292062034
Vac_70,70,74,ReVac_RZV1,Second,ICER,403131.21909769357,65972.88243573546,Inf
Vac_70,70,74,ReVac_RZV2,Overall,AvtHZ,0.6065429802267335,0.49312027269034764,0.7568898582044957
Vac_70,70,74,ReVac_RZV2,Overall,AvtDeath,0.6149423954408264,0.3753188986378719,0.9269906475074178
Vac_70,70,74,ReVac_RZV2,Overall,dQ_HZ_d,0.007998710579837816,0.006416390307567065,0.010099574527140163
Vac_70,70,74,ReVac_RZV2,Overall,dQ_Life_d,1.6244853572100482e-4,1.1852159641030368e-4,2.3496374332654393e-4
Vac_70,70,74,ReVac_RZV2,Overall,dQ_All_d,0.008152884367921942,0.006554439779838806,0.010319500318035324
Vac_70,70,74,ReVac_RZV2,Overall,dC_Vac_d,310.95571862264427,310.95563056125883,310.955786646083
Vac_70,70,74,ReVac_RZV2,Overall,dC_VacRZV_d,310.95571862264427,310.95563056125883,310.955786646083
Vac_70,70,74,ReVac_RZV2,Overall,dC_Med_d,-15.124252761656376,-19.882585236979548,-11.925479569584692
Vac_70,70,74,ReVac_RZV2,Overall,dC_All_d,322.064979287802,317.19224169554883,325.54568489187477
Vac_70,70,74,ReVac_RZV2,Overall,Thres20,48.636205186981186,39.25700676367254,61.720313590041584
Vac_70,70,74,ReVac_RZV2,Overall,Thres30,71.00053707718543,57.187439598696066,89.97188272474605
Vac_70,70,74,ReVac_RZV2,Overall,ICER,39510.489334064216,30837.798638546654,49588.06972434983
Vac_70,70,74,ReVac_RZV2,Second,AvtHZ,0.19931082286401403,0.0049902762761675585,0.2808936535865075
Vac_70,70,74,ReVac_RZV2,Second,AvtDeath,0.24042805443609272,0.0193169629984734,0.3428571233689691
Vac_70,70,74,ReVac_RZV2,Second,dQ_HZ_d,0.0013922319930671273,1.651474840059965e-5,0.002221071972404357
Vac_70,70,74,ReVac_RZV2,Second,dQ_Life_d,3.817661994620636e-5,6.08638846788523e-7,5.622987268902868e-5
Vac_70,70,74,ReVac_RZV2,Second,dQ_All_d,0.001429407022878415,1.7123387246842373e-5,0.0022690658029107975
Vac_70,70,74,ReVac_RZV2,Second,dC_Vac_d,161.7499291891099,161.74982813664462,161.75000724757047
Vac_70,70,74,ReVac_RZV2,Second,dC_VacRZV_d,161.7499291891099,161.74982813664462,161.75000724757047
Vac_70,70,74,ReVac_RZV2,Second,dC_Med_d,-3.087005312597558,-4.618462979020466,-0.04692219733124803
Vac_70,70,74,ReVac_RZV2,Second,dC_All_d,158.6628870669182,157.13154239452626,161.70301601609188
Vac_70,70,74,ReVac_RZV2,Second,Thres20,16.582190545887983,0.2046253954440931,26.113888210386605
Vac_70,70,74,ReVac_RZV2,Second,Thres30,24.138908035594937,0.2946092267235061,38.03788222037508
Vac_70,70,74,ReVac_RZV2,Second,ICER,110993.45938613458,69385.92463484539,9484489.929308575
Vac_70,70,75,ReVac_RZV1,Overall,AvtHZ,0.5481142722234679,0.4268824656801032,0.737439787318871
Vac_70,70,75,ReVac_RZV1,Overall,AvtDeath,0.5212429902900394,0.32861698328059685,0.9161955503177711
Vac_70,70,75,ReVac_RZV1,Overall,dQ_HZ_d,0.007366992806078923,0.005643706087112597,0.00973362149957898
Vac_70,70,75,ReVac_RZV1,Overall,dQ_Life_d,1.4131858399224484e-4,1.0384349016967498e-4,2.2996305983262745e-4
Vac_70,70,75,ReVac_RZV1,Overall,dQ_All_d,0.00751493861740915,0.005765765015637792,0.00998043202825931
Vac_70,70,75,ReVac_RZV1,Overall,dC_Vac_d,236.72290408755129,236.7228449521035,236.7229482680589
Vac_70,70,75,ReVac_RZV1,Overall,dC_VacRZV_d,236.72290408755129,236.7228449521035,236.7229482680589
Vac_70,70,75,ReVac_RZV1,Overall,dC_Med_d,-13.529790399453129,-19.654770565391345,-10.409918825625786
Vac_70,70,75,ReVac_RZV1,Overall,dC_All_d,249.31727586948938,243.8138999474905,253.14130900760435
Vac_70,70,75,ReVac_RZV1,Overall,Thres20,58.812625764748645,45.337199399600905,78.38149398651221
Vac_70,70,75,ReVac_RZV1,Overall,Thres30,85.75383181240613,66.04031310814176,114.22360197345046
Vac_70,70,75,ReVac_RZV1,Overall,ICER,33077.94739987163,24500.199882070185,43512.054363961994
Vac_70,70,75,ReVac_RZV1,Second,AvtHZ,0.06583671595258753,0,0.21098413320679332
Vac_70,70,75,ReVac_RZV1,Second,AvtDeath,0.07038557138250068,0,0.16273115190329668
Vac_70,70,75,ReVac_RZV1,Second,dQ_HZ_d,4.595478655677592e-4,0,0.0016619437845588289
Vac_70,70,75,ReVac_RZV1,Second,dQ_Life_d,1.2397139628639309e-5,0,4.224212308443498e-5
Vac_70,70,75,ReVac_RZV1,Second,dQ_All_d,4.7199008844245327e-4,0,0.001700380483325015
Vac_70,70,75,ReVac_RZV1,Second,dC_Vac_d,79.24587945777455,79.24580922341298,79.24593193035838
Vac_70,70,75,ReVac_RZV1,Second,dC_VacRZV_d,79.24587945777455,79.24580922341298,79.24593193035838
Vac_70,70,75,ReVac_RZV1,Second,dC_Med_d,-1.0674801371754743,-3.5119887920332915,0
