Scenario,Age0,Arm,Year0,N0,dYear_Life_A,dYear_Life_M,dYear_Life_L,dYear_Life_U,dYear_Immunised_A,dYear_Immunised_M,dYear_Immunised_L,dYear_Immunised_U,dRisk_HZ_A,dRisk_HZ_M,dRisk_HZ_L,dRisk_HZ_U,dRisk_Hosp_A,dRisk_Hosp_M,dRisk_Hosp_L,dRisk_Hosp_U,dRisk_PHN_A,dRisk_PHN_M,dRisk_PHN_L,dRisk_PHN_U,dRisk_Death_A,dRisk_Death_M,dRisk_Death_L,dRisk_Death_U,dQ_Life_A,dQ_Life_M,dQ_Life_L,dQ_Life_U,dQ_HZ_A,dQ_HZ_M,dQ_HZ_L,dQ_HZ_U,dQ_All_A,dQ_All_M,dQ_All_L,dQ_All_U,dQ_HZ_d_A,dQ_HZ_d_M,dQ_HZ_d_L,dQ_HZ_d_U,dQ_Life_d_A,dQ_Life_d_M,dQ_Life_d_L,dQ_Life_d_U,dQ_All_d_A,dQ_All_d_M,dQ_All_d_L,dQ_All_d_U,dC_Hosp_A,dC_Hosp_M,dC_Hosp_L,dC_Hosp_U,dC_GP_NonPHN_A,dC_GP_NonPHN_M,dC_GP_NonPHN_L,dC_GP_NonPHN_U,dC_GP_PHN_A,dC_GP_PHN_M,dC_GP_PHN_L,dC_GP_PHN_U,dC_GP_A,dC_GP_M,dC_GP_L,dC_GP_U,dC_Med_A,dC_Med_M,dC_Med_L,dC_Med_U,dC_VacZVL_A,dC_VacZVL_M,dC_VacZVL_L,dC_VacZVL_U,dC_VacRZV_A,dC_VacRZV_M,dC_VacRZV_L,dC_VacRZV_U,dC_Vac_A,dC_Vac_M,dC_Vac_L,dC_Vac_U,dC_All_A,dC_All_M,dC_All_L,dC_All_U,dC_Hosp_d_A,dC_Hosp_d_M,dC_Hosp_d_L,dC_Hosp_d_U,dC_GP_NonPHN_d_A,dC_GP_NonPHN_d_M,dC_GP_NonPHN_d_L,dC_GP_NonPHN_d_U,dC_GP_PHN_d_A,dC_GP_PHN_d_M,dC_GP_PHN_d_L,dC_GP_PHN_d_U,dC_GP_d_A,dC_GP_d_M,dC_GP_d_L,dC_GP_d_U,dC_Med_d_A,dC_Med_d_M,dC_Med_d_L,dC_Med_d_U,dC_VacZVL_d_A,dC_VacZVL_d_M,dC_VacZVL_d_L,dC_VacZVL_d_U,dC_VacRZV_d_A,dC_VacRZV_d_M,dC_VacRZV_d_L,dC_VacRZV_d_U,dC_Vac_d_A,dC_Vac_d_M,dC_Vac_d_L,dC_Vac_d_U,dC_All_d_A,dC_All_d_M,dC_All_d_L,dC_All_d_U,dN_VacZVL_A,dN_VacZVL_M,dN_VacZVL_L,dN_VacZVL_U,dN_VacRZV_A,dN_VacRZV_M,dN_VacRZV_L,dN_VacRZV_U,dN_VacZVL_d_A,dN_VacZVL_d_M,dN_VacZVL_d_L,dN_VacZVL_d_U,dN_VacRZV_d_A,dN_VacRZV_d_M,dN_VacRZV_d_L,dN_VacRZV_d_U,ICER_A,ICER_M,ICER_L,ICER_U,Price0_A,Price0_M,Price0_L,Price0_U,Thres20_A,Thres20_M,Thres20_L,Thres20_U,Thres30_A,Thres30_M,Thres30_L,Thres30_U,Thres20_50,Thres30_90,Thres
Vac_71,71,Vac,2024,1,0.004023805727771203,0.00392326079325489,0.0024962440226901526,0.006063123655915836,10.771378803982003,10.554036121135319,8.298939951153983,13.78352348757538,-0.1887424133327893,-0.1860186902901769,-0.2396820183417171,-0.14564881602555932,-0.024176576944969545,-0.02364801814080159,-0.03385643106591016,-0.016320774219003673,-0.024600406649281748,-0.024032129896102483,-0.03507753958092014,-0.016276178966021786,-1.0752950804672572e-5,-1.0499056694379288e-5,-1.6872357019091178e-5,-6.0830852845769936e-6,0.0028107479834216667,0.002742304326692313,0.0017509711231471047,0.004227863305924284,0.0220348277488336,0.02162832687761098,0.016044000979826566,0.029102944384536797,0.02484557573225524,0.024338696567226314,0.01825304831181631,0.032857507831163216,0.017325475975904326,0.01716956908744298,0.013264656701342858,0.021768429212724028,0.0016346946368062715,0.0016108499156963774,0.001055930495370827,0.0023761245535628642,0.018960170612710596,0.018778879512920454,0.014661187827261423,0.02377824776043713,-91.75005512251063,-89.72527278154462,-130.9844667456887,-61.657356348457526,-13.59443176389594,-13.424459537866195,-17.20635805300867,-10.488812674179602,-9.124931370213512,-8.879619819100917,-13.075698611011944,-5.96822296489129,-22.719363134109454,-22.364104257841515,-29.686601888105724,-16.973468500985348,-114.46941825662007,-111.9030628116948,-157.6495298399852,-79.7438820695605,0,0,0,0,170,170,170,170,170,170,170,170,55.53058174337992,58.096937188305205,12.350470160014813,90.25611793043949,-70.77306931601461,-69.3267928241934,-95.46601917437023,-48.99426635336757,-10.90299617229613,-10.867733557882659,-13.266147285312353,-8.763546085507533,-7.150462494632053,-7.008035949082298,-9.990986965379546,-4.714051112857729,-18.053458666928183,-17.960965212675163,-22.757685982878638,-14.053017102296929,-88.8265279829428,-87.44697933168251,-116.65408242258486,-64.87582788624232,0,0,0,0,170,170,170,170,170,170,170,170,81.1734720170572,82.55302066831749,53.34591757741512,105.12417211375768,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4426.306395970466,4391.19250049778,2368.2050310918407,6993.6135814457475,85,85,85,85,234.01497011857737,230.83664467905822,180.60891575319692,292.5786755179631,328.8158231821304,324.66441627454446,252.90382148780247,412.71792351291305,230.83664467905822,275.98922782898495,230.83664467905822
Vac_72,72,Vac,2024,1,0.0040121519573096355,0.003929791340439692,0.002533244628620013,0.0059902320743871135,10.431151969834193,10.26392696793743,8.135760416961014,13.161596342354976,-0.18264113833337167,-0.18105018828908678,-0.22838816568292553,-0.14190560475465072,-0.023922966209978587,-0.023413028372047832,-0.03320890123114189,-0.016254622259057234,-0.02416082497752969,-0.023793844723200817,-0.03382340663203016,-0.016128215311585217,-1.1002523309756567e-5,-1.0728921706886012e-5,-1.6912682771403377e-5,-6.522796038005385e-6,0.0027991337250549793,0.0027380318282190785,0.0017732402804828684,0.004166287770643473,0.021522362510915605,0.021228206921799508,0.015876529426013735,0.027952341988787363,0.024321496235970665,0.023901085916334885,0.01818024625825232,0.031627084493524825,0.017068202254661095,0.016986231391543552,0.013135201185361113,0.021246276521652726,0.0016565447585822977,0.0016315229585037727,0.0010896709343820366,0.0023769246470028535,0.018724747013243333,0.018579828264829956,0.014450750498351138,0.0232431331860822,-90.8539548166782,-88.91864446830967,-128.08916717622867,-61.117827483527975,-13.081756606589465,-12.973965721131243,-16.38290242255492,-10.159864002853006,-8.933433704327813,-8.745779520907309,-12.724122868056542,-5.944078428060525,-22.01519031091728,-21.784363630673866,-28.268676446971163,-16.55008625265555,-112.86914512759547,-110.6002313833409,-153.79519154529405,-79.64851957728047,0,0,0,0,170,170,170,170,170,170,170,170,57.13085487240453,59.3997686166591,16.204808454705955,90.35148042271952,-70.80998554100324,-69.47313857660387,-95.17452564730334,-49.306387259437216,-10.567664549535976,-10.551722842866898,-12.779498292545693,-8.533167477454308,-7.0627552812029375,-6.961330815901554,-9.8307864164678,-4.760775251073654,-17.630419830738916,-17.505251287049397,-21.941947054008885,-13.85620916920265,-88.44040537174216,-86.92265122752379,-114.65562885136579,-64.959958553308,0,0,0,0,170,170,170,170,170,170,170,170,81.55959462825784,83.07734877247623,55.3443711486342,105.04004144669203,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4490.0519213865455,4456.3172969667885,2472.7969939484647,7051.80001421583,85,85,85,85,231.46767281830444,229.0698169137803,179.63112341865863,285.398469328724,325.0914078845211,322.1272210661623,252.5334995541905,400.5543989897137,229.0698169137803,275.4113701451655,229.0698169137803
Vac_73,73,Vac,2024,1,0.003998323871017379,0.0039342471645866794,0.002584636220961034,0.005873259928495633,10.08388082776947,9.95317292772178,7.959574861289353,12.541781689347792,-0.1762886828489368,-0.17503351429640476,-0.21798256996740373,-0.13859482450053845,-0.02361188027591188,-0.02309107590733215,-0.03272184102953567,-0.016188544068057115,-0.023674504386074945,-0.02321542922822302,-0.03268681103371159,-0.01604094096440252,-1.1245705849793086e-5,-1.0976995221715988e-5,-1.6962439861428146e-5,-6.881985713327553e-6,0.0027868622041800233,0.002739786755297402,0.0018087698943209495,0.004075998249005685,0.0209671544047439,0.020712261352926153,0.015618326426340461,0.02682424652417547,0.023754016608923872,0.02344728160542875,0.018078708815682232,0.030479545985064013,0.016769753814611363,0.016701295564451567,0.013031530949993932,0.020703802012905163,0.001678817495389092,0.0016545973451238538,0.0011246484508581121,0.0023758317749538183,0.0184485713100005,0.01831091922920347,0.014493927680119388,0.022721641227894062,-89.73734545587531,-87.86368667719864,-126.0680696408081,-60.783984268816404,-12.554303799511201,-12.500388650964586,-15.575311321140017,-9.87381006798985,-8.725393819172401,-8.524618243423635,-12.17650068881454,-5.835276671667109,-21.279697618683603,-21.077153856024076,-27.01154461045617,-16.373806698994773,-111.01704307455891,-109.05799879803375,-151.24308636583828,-78.63741662947874,0,0,0,0,170,170,170,170,170,170,170,170,58.98295692544108,60.942001201966235,18.75691363416169,91.36258337052126,-70.66043791431515,-69.3236773783202,-95.79132919433034,-49.72837331838091,-10.214179189464755,-10.213865307809428,-12.26112880574366,-8.23181656156413,-6.959810875742143,-6.832940305322357,-9.577303231417343,-4.737654343664775,-17.173990065206898,-17.09367688737573,-21.188866386552753,-13.690231297889042,-87.83442797952205,-86.3952758184751,-114.59731976682298,-65.11821339625172,0,0,0,0,170,170,170,170,170,170,170,170,82.16557202047795,83.6047241815249,55.40268023317702,104.8817866037483,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4577.914685346349,4560.506290296377,2552.511195236675,7056.375284723504,85,85,85,85,228.40292708976605,226.31845854322222,178.81817569690355,279.818077664075,320.6457836397686,318.3586577644471,252.3812316697495,392.63665669556275,226.31845854322222,273.3910274253,226.31845854322222
Vac_74,74,Vac,2024,1,0.003981764972378084,0.003918999197748185,0.002618596974166065,0.00577698990743869,9.73055508819695,9.626783565750952,7.772221672856289,11.935086958252086,-0.16980234367679656,-0.16905867612665162,-0.20808922613594846,-0.1341542893663388,-0.02320885512247518,-0.02290032017722498,-0.031554468779460026,-0.016191616593104207,-0.02315774405088229,-0.022762001468050887,-0.03140956446616065,-0.01585732186062914,-1.1481561231078149e-5,-1.1239619853889435e-5,-1.709935747639378e-5,-7.229314945392004e-6,0.002773745706636344,0.0027292094953068613,0.0018281823258396556,0.004000245426992999,0.020380245529094544,0.020183889106517992,0.015359944885765517,0.02574356653016516,0.023153991235730916,0.022846386459343115,0.017846717327442186,0.0293442082044884,0.01643992160233358,0.016374684360962427,0.012878304292821585,0.020145465499063233,0.0017014724558432092,0.001683090514289276,0.0011549996187099954,0.002366027070283927,0.01814139405817685,0.01803085952739991,0.01426301054515171,0.022184540910703897,-88.26589277661567,-86.50325005857997,-122.77117755743286,-60.392774730085726,-12.024723702311885,-11.99843138658721,-14.791467474262461,-9.534984503145143,-8.509231787712473,-8.33225239819009,-11.80466603105505,-5.765091142492711,-20.533955490024358,-20.301484259881555,-25.985583563767197,-15.867375296236673,-108.79984826664003,-107.12633056876982,-146.6345121888237,-78.04466346140995,0,0,0,0,170,170,170,170,170,170,170,170,61.200151733359974,62.873669431230184,23.365487811176322,91.95533653859002,-70.17939965216732,-68.9454366095578,-93.98187205407541,-49.46308931082853,-9.854655133067476,-9.85185903152147,-11.80274211804595,-8.017256485285676,-6.849764187820875,-6.713974315972823,-9.322765588361355,-4.6950817258946485,-16.704419320888352,-16.645495190854092,-20.439028815073048,-13.364645508444026,-86.88381897305567,-85.47092735535749,-112.26390641773213,-64.57322469027737,0,0,0,0,170,170,170,170,170,170,170,170,83.11618102694433,84.52907264464251,57.73609358226787,105.42677530972263,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4696.621131890043,4689.193142499941,2714.8797437707444,7162.214903533783,85,85,85,85,224.85585006829635,222.9720325066446,177.0927409880381,273.8979974238578,315.5628203591806,313.40706798320855,248.78922889843182,383.81209681286816,222.9720325066446,270.43308249854556,222.9720325066446
Vac_75,75,Vac,2024,1,0.00396176175467266,0.003911899132034158,0.0026497777006859735,0.005628630267273093,9.371933585740134,9.297848291880527,7.586418845718749,11.322809250569863,-0.1629719134969163,-0.16239615030927534,-0.19769310415685,-0.1312808271900063,-0.022750770967969475,-0.02235720260092499,-0.030964300593139225,-0.016295110386442112,-0.022550348289292428,-0.022268275678394872,-0.030447424632035106,-0.015641926628458213,-1.1703299034895854e-5,-1.1431970196711921e-5,-1.7459108960186685e-5,-7.499542516478862e-6,0.002758073732424787,0.0027190026133485645,0.0018453492227662237,0.0039009678700011817,0.019740042688671768,0.01959977450244837,0.015001500839588336,0.024830538706837796,0.022498116421096562,0.022280278727833114,0.017310836738597058,0.02822981294709863,0.016055150419432146,0.016004187020537408,0.012650288413490654,0.019540545482690245,0.0017229909256425832,0.001707645523037371,0.001176135687358304,0.002399320125516491,0.01777814134507473,0.01770525997618355,0.014152556998547715,0.021538954917426033,-86.5875002327124,-84.87507059404419,-119.57993055412958,-61.175374028726296,-11.475460861671465,-11.462267017436567,-14.011932513045595,-9.128856865910866,-8.258287583608539,-8.137390161998256,-11.354939772990583,-5.666932415042541,-19.733748445280003,-19.577054223415054,-24.505539883495494,-15.382833343112125,-106.3212486779924,-104.56357299676435,-141.70036720638777,-77.96188673930423,0,0,0,0,170,170,170,170,170,170,170,170,63.67875132200759,65.43642700323564,28.299632793612222,92.03811326069578,-69.50913491759138,-68.4872927764283,-93.01748841460395,-49.6255081472566,-9.470431638964248,-9.493603715828325,-11.274250261980518,-7.722926801135958,-6.7047604751780705,-6.6153280445274545,-9.130146473004466,-4.686008011030622,-16.17519211414232,-16.1330159430765,-19.549288034302542,-12.994630260013707,-85.6843270317337,-84.83554466401299,-110.46763071234773,-64.55617303167598,0,0,0,0,170,170,170,170,170,170,170,170,84.3156729682663,85.16445533598701,59.53236928765226,105.44382696832402,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,4851.531634921872,4821.767342008323,2869.4165064822755,7270.520687232714,85,85,85,85,220.62357696661417,219.48635990481768,176.98340513712174,267.73952418778333,309.5142836919878,308.06922774228565,247.24697369519538,374.6372615481341,219.48635990481768,265.658211671164,219.48635990481768
Vac_76,76,Vac,2024,1,0.003937599288320661,0.0038685481711748793,0.0026589980865329376,0.0055306618039769875,9.008979291335136,8.964945470683869,7.40610647870601,10.724428456019782,-0.15605706881273335,-0.15587647677848893,-0.18859788331871483,-0.12681177520979528,-0.022225549088873156,-0.021885685434318382,-0.029745900111739384,-0.016221359071184632,-0.021954523352024274,-0.021658346288620185,-0.029420173907414908,-0.015157579835565229,-1.1912662989192933e-5,-1.1664094233010637e-5,-1.7521312850170114e-5,-7.684880782848345e-6,0.0027393291054873875,0.0026930239440803305,0.0018556751283301588,0.00384253235896308,0.019073656040330556,0.018988918498783973,0.014710712536986362,0.02378662504381321,0.021812985145817903,0.0216578021533671,0.016969401159916454,0.027102616346077423,0.015641331198414817,0.01562588597435545,0.012436849217462059,0.019072431184150702,0.001742941651966513,0.0017203922472739386,0.0012014980605147719,0.0023985129172932494,0.01738427285038133,0.01733899842304698,0.013789297197173455,0.02104345993269121,-84.65101858009419,-83.02501096328608,-116.533902317755,-60.296186711166094,-10.92269890559164,-10.913158050273363,-13.265596809526928,-8.759614784328761,-8.015372763205415,-7.8688368312200065,-10.96618343942297,-5.464579385938382,-18.938071668797054,-18.830831286071074,-23.454842755479426,-14.881372837780708,-103.58909024889124,-101.95144218927061,-136.66357384590853,-77.33333593054235,0,0,0,0,170,170,170,170,170,170,170,170,66.41090975110876,68.04855781072936,33.3364261540915,92.66666406945765,-68.59032193657184,-67.55177475683892,-92.0098920555637,-49.819911265102206,-9.077048527535664,-9.06805655011688,-10.72153911997206,-7.486109391362359,-6.567792007236998,-6.467307185826658,-8.94117469271288,-4.5765238536851065,-15.644840534772662,-15.580972420086882,-18.86188295208387,-12.520328288319579,-84.23516247134451,-83.26202854470341,-108.99659972528379,-64.42705656768621,0,0,0,0,170,170,170,170,170,170,170,170,85.76483752865549,86.73797145529656,61.00340027471625,105.57294343231379,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,5036.791869623767,4980.960354127068,3074.0950758995414,7395.163554193247,85,85,85,85,215.96030973948555,215.75270304954302,174.4885614893788,259.283815204602,302.8816739913922,302.48322494600177,243.66291527598602,363.58735316072386,215.75270304954302,263.0874210806503,215.75270304954302
Vac_77,77,Vac,2024,1,0.003908243687516739,0.0038336553958000508,0.00266208202963818,0.005473578667753998,8.64213525184879,8.622512205147457,7.228003424688542,10.154916434568106,-0.1491265398525776,-0.14942909449130615,-0.17782487823080176,-0.12283199087293806,-0.021708157652931548,-0.021347042687759315,-0.028785089075828486,-0.015930739067608196,-0.021264727687992965,-0.021048445578587576,-0.02863306041436663,-0.01503056111437276,-1.2108277377543355e-5,-1.1832232448216631e-5,-1.7876620083320357e-5,-7.976851029975956e-6,0.0027167706284536683,0.0026690531387716376,0.0018553352916441668,0.0037979492342747,0.01838845014737867,0.018343912898830014,0.014383147116282491,0.022677568397068516,0.02110522077583238,0.02095228213426026,0.01665886671796102,0.025817408942688667,0.015205033372097108,0.015177048685909866,0.012149221299809259,0.01836655560851804,0.0017607206222796322,0.0017334202788643616,0.0012173835781859488,0.0024362157329573587,0.016965753994376765,0.016897062534455998,0.01361962591232464,0.0202890246018667,-82.74183327695759,-81.44406241495454,-111.97380780870988,-58.638689302717594,-10.375804641662004,-10.391707233804052,-12.496764586726531,-8.40405226591818,-7.7363864276456775,-7.648750495932575,-10.486145501492773,-5.4281144812708435,-18.11219106930768,-18.072073185435805,-22.1498035281545,-14.426037731243927,-100.85402434626528,-99.43097897815112,-132.1926109544423,-74.82201982227805,0,0,0,0,170,170,170,170,170,170,170,170,69.14597565373472,70.56902102184888,37.80738904555769,95.17798017772195,-67.7107668853279,-66.72541138686957,-89.84459783800524,-48.70793630896772,-8.683654008746133,-8.714943744415566,-10.229687794975785,-7.14321831954986,-6.393505988905496,-6.305949264238867,-8.592242140783164,-4.439459815759419,-15.07715999765163,-15.002471163801236,-18.147656241985317,-12.233711255083785,-82.78792688297953,-81.66024373967772,-106.23754781359588,-62.41981020109666,0,0,0,0,170,170,170,170,170,170,170,170,87.21207311702047,88.33975626032229,63.762452186404126,107.58018979890335,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,5237.722046612202,5168.910402450258,3319.8915200618226,7603.812784300361,85,85,85,85,211.05150338525743,210.82253354215428,170.0364023997987,251.16562459979167,295.8802733571413,295.37035762735115,238.45760914791575,352.13564148981084,210.82253354215428,257.74046933866487,210.82253354215428
Vac_78,78,Vac,2024,1,0.003872738729535941,0.0038105271772481686,0.002649001158752195,0.005434304169405157,8.27231673208204,8.271868703077796,6.974966586389233,9.59668144459224,-0.14216088061363616,-0.14256585557452708,-0.1688031287773903,-0.11752757030124537,-0.021095198328920164,-0.020915982163267982,-0.027366139769833295,-0.015470700725484378,-0.020531514399535947,-0.020338019729605188,-0.027370238763532687,-0.01480543834252743,-1.2285053391035171e-5,-1.2011131706164852e-5,-1.8150984789025057e-5,-8.065615856567347e-6,0.0026897087117541824,0.002650154359369772,0.0018457363228951084,0.003772542659344324,0.0176835930734955,0.017607323338834274,0.01390502845478906,0.021589763092839262,0.02037330178524964,0.020311385475475063,0.016168428179523752,0.02466996480065218,0.014744342913546047,0.014697752236512636,0.01176980519117232,0.017717114269839053,0.0017757150131310153,0.0017511957535640832,0.0012279230826713894,0.0024591832650314284,0.016520057926677097,0.01652063348331989,0.013249414288446504,0.019700258782171718,-80.46225608522188,-79.83099829340995,-107.36390625066394,-57.111874774842,-9.8374173096252715,-9.846571577819065,-11.743646505235112,-7.9564537855585025,-7.445536217636687,-7.380068113422868,-10.025136851630187,-5.332167660729887,-17.28295352726196,-17.236049427431738,-20.90721804628039,-13.83923233725772,-97.74520961248383,-96.93743756339461,-126.87218942733836,-72.74912251088996,0,0,0,0,170,170,170,170,170,170,170,170,72.25479038751617,73.06256243660539,43.127810572661645,97.25087748911004,-66.4604579848368,-65.6947129719981,-87.76371736856039,-47.75976225322627,-8.292640337521865,-8.31327308811155,-9.716436580521574,-6.835421802429845,-6.205532702308292,-6.134967138273327,-8.409260442118763,-4.380563481632146,-14.498173039830156,-14.461926518342176,-17.27108583237785,-11.838647545238684,-80.95863102466696,-80.43409336917547,-103.59077309680319,-61.26809067430027,0,0,0,0,170,170,170,170,170,170,170,170,89.04136897533304,89.56590663082454,66.40922690319678,108.73190932569975,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,5483.611706059028,5397.772537462825,3578.427144266135,7769.037946313494,85,85,85,85,205.67989477910444,205.12964603112846,168.36456602003705,244.1730053342567,288.28018441249,287.62833084429707,234.4188313507508,341.88764622408644,205.12964603112846,252.15697200166667,205.12964603112846
Vac_79,79,Vac,2024,1,0.0038299110035055293,0.0037644796046327755,0.002609656931263693,0.0053831473255654405,7.900280295513338,7.9047704842011655,6.738604663296102,9.07061328244552,-0.13509718167633636,-0.13535288059104544,-0.1592358457511017,-0.11228015303946741,-0.020441477094544608,-0.020237069295460836,-0.026809726382702573,-0.014937632739820229,-0.019744679676758276,-0.019615194503994297,-0.02635106239946416,-0.013931711011108818,-1.2437141816840092e-5,-1.2187115702025796e-5,-1.833717190109525e-5,-8.232749227453783e-6,0.0026572999944705416,0.0026170124660640504,0.0018171890776646383,0.0037253554264897295,0.01695030674234885,0.01690197296383182,0.013428141435327674,0.020669041145937532,0.019607606736819386,0.019622679991735836,0.015643072899197086,0.023791146999104184,0.014249115880264465,0.014243655242514157,0.011399957352793377,0.017106514704217007,0.0017871672056690366,0.0017693215045619937,0.0012366706734334488,0.0024940750360870957,0.01603628308593351,0.01603706189748566,0.012967582443930191,0.019122795634576483,-78.02288572072466,-77.4534105095674,-105.37689114769809,-54.427210380469056,-9.297603810561613,-9.317442971311571,-11.048835784345336,-7.641979738955654,-7.136595142575646,-7.0605670821491735,-9.64760223298733,-5.064970637411087,-16.43419895313726,-16.374584577995314,-19.97939359067626,-13.180787983175016,-94.45708467386193,-93.71076105085055,-124.02771584917639,-69.0016406692745,0,0,0,0,170,170,170,170,170,170,170,170,75.54291532613807,76.28923894914945,45.97228415082361,100.9983593307255,-65.04459894479176,-64.52899523012172,-86.47359120217611,-46.26947891712436,-7.893521573959747,-7.923695187157639,-9.256560622669674,-6.529476259592801,-5.99684689135867,-5.950868738465015,-8.099702109062926,-4.262149850923155,-13.890368465318417,-13.870816988076589,-16.589821983754366,-11.310903243326724,-78.93496741011018,-78.58717874459742,-101.35863283183554,-59.10613331609656,0,0,0,0,170,170,170,170,170,170,170,170,91.06503258988982,91.41282125540258,68.64136716816446,110.89386668390341,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,5770.223884490127,5739.110771133672,3855.8717918264206,8098.837850219644,85,85,85,85,199.83031456439016,199.13057581510765,164.23289646585482,237.4151967854841,280.0117299940577,279.3185048076916,229.01967461301746,332.21888030705,199.13057581510765,244.86598901122647,199.13057581510765
Vac_80,80,Vac,2024,1,0.0037787253261045814,0.0037037115561817657,0.0025619461112956986,0.005387375789745751,7.527471347245992,7.539335004321514,6.477375011959571,8.54372335365319,-0.1280359514154623,-0.12819276406286412,-0.1500941744127879,-0.10701892940136747,-0.019784846320784363,-0.01961391977459421,-0.02649805812206329,-0.014411789765527507,-0.01891287897930601,-0.01878288378053309,-0.025319842064415336,-0.013511176680688984,-1.2562639490674586e-5,-1.2297787652200316e-5,-1.860412612122604e-5,-8.30004649382417e-6,0.00261879328409137,0.0025685352494466684,0.0017804038225729846,0.0037345758664289576,0.01620041518458681,0.016171681490443623,0.013036977262359646,0.019752948386287814,0.01881920846867817,0.018781402965431404,0.015219014307002364,0.022721981375976627,0.013729871680838418,0.01370870595048457,0.011113759339040671,0.016466841868453874,0.0017943282101151841,0.0017646371864143973,0.0012389305996299616,0.002536763733188918,0.015524199890953575,0.01549904655715073,0.012660814513902574,0.018465651385051407,-75.56552639522451,-74.95628382328405,-102.99830347849216,-52.914414868882496,-8.762059819407344,-8.779391188896415,-10.333868689297331,-7.246598285263333,-6.810551698950815,-6.764604981010299,-9.164883976830266,-4.79960761825043,-15.57261151835816,-15.521789009242841,-18.85778656672746,-12.663590195720749,-91.13813791358267,-90.36917542215036,-120.05421352323228,-67.03290914546612,0,0,0,0,170,170,170,170,170,170,170,170,78.86186208641733,79.63082457784967,49.945786476767694,102.96709085453388,-63.602828244905375,-63.04621585387895,-86.66919014017482,-45.03453746292414,-7.491473262532776,-7.518097806693827,-8.753525519777634,-6.250878935120005,-5.767507782828833,-5.725701635620166,-7.788891639600522,-4.123749547179031,-13.25898104536161,-13.212003259918264,-15.95758606452688,-10.92739567386542,-76.86180929026698,-76.22579086368495,-99.39860794821334,-57.507772496182085,0,0,0,0,170,170,170,170,170,170,170,170,93.13819070973302,93.77420913631505,70.60139205178666,112.49222750381792,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,6091.040943182467,6049.699302622261,4082.719717065886,8482.206042660859,85,85,85,85,193.67290355466923,193.08823961294806,159.47672113376947,230.5457534201789,271.29390300943714,270.8296422270589,224.1423404471055,323.5388254802312,193.08823961294806,237.71691214312537,193.08823961294806
Vac_81,81,Vac,2024,1,0.0037181991949134475,0.0036455642588464343,0.002501874789427605,0.005381434112633831,7.155914977790426,7.177138753910272,6.209548100805862,8.044819913951388,-0.12095783908970796,-0.12100731225789418,-0.14025075953644187,-0.10200842467468384,-0.01901552877979763,-0.01881810047155471,-0.02517636433146489,-0.013819752911754411,-0.018069749311603607,-0.01796221695192792,-0.0240077092618959,-0.012278101507193486,-1.2655284347446359e-5,-1.2364577865824462e-5,-1.886982856057565e-5,-8.190941391299591e-6,0.0025734683699001346,0.002523725225292761,0.001736711356248466,0.00372288719095939,0.01543228538209454,0.015439516859865561,0.012353736745689998,0.018906535780305867,0.018005753751994712,0.018012073782821325,0.014716725011853282,0.021660312041853015,0.013183354769676863,0.013169186516197516,0.01066535387961934,0.01590998413927843,0.001796416855728964,0.001765706745243012,0.0012270171418545584,0.0025586457450775366,0.014979771625405845,0.01498408952136776,0.01235413649011019,0.017819918486117147,-72.67087784061907,-72.14344866589019,-97.83731305758333,-51.66870937937712,-8.235033865075895,-8.261443566809668,-9.664494833165788,-6.870658107947838,-6.486860946354614,-6.461925203119697,-8.703611666234778,-4.409689562331247,-14.72189481143051,-14.66764881330661,-17.724635384340765,-11.83392859552086,-87.39277265204959,-86.71439680024532,-113.15502458887502,-65.14633112615209,0,0,0,0,170,170,170,170,170,170,170,170,82.60722734795041,83.28560319975469,56.84497541112497,104.85366887384791,-61.698071633843185,-61.10768160644869,-83.21040551356693,-43.87088474490581,-7.0902524663540705,-7.09984682643365,-8.25891172262025,-5.926149017191772,-5.536590262921761,-5.496192020859704,-7.405962884808767,-3.7868550111271384,-12.62684272927583,-12.6073622602724,-15.134049693380389,-10.313681869799344,-74.32491436311902,-73.79835431696976,-95.96806809561899,-55.933078422196274,0,0,0,0,170,170,170,170,170,170,170,170,95.67508563688098,96.20164568303022,74.03193190438103,114.06692157780371,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,6479.848963981032,6383.179629893096,4426.357757228128,8873.103083054033,85,85,85,85,186.96017343561795,186.53200408828826,154.94550245626138,220.81081845842633,261.85903156264715,261.38278768040664,217.70349139635027,309.3508922443414,186.53200408828826,229.18500692149377,186.53200408828826
