Scenario,Arm,Year0,Age0,Age1,Index,A,M,L,U
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",C_Med_d,325057.07409898035,319567.5133465517,130427.29000888176,546943.1059574384
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",C_VacRZV_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",C_Vac_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",C_All_d,9595497.07409898,9590007.513346551,9400867.290008882,9817383.10595744
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",N_VacRZV,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,77,"[95,100)",N_VacRZV_d,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Year_Life,0.3260210415362737,0.3260212552801285,0.32600267986010356,0.32603721594418617
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Year_Immunised,0.21685847813667838,0.2188581357656152,0.1555340989532327,0.2804532399559912
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Risk_HZ,0.007854745907108706,0.007709211256254225,0.003210588305825919,0.012523891457551102
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Risk_Hosp,9.072570866245134e-4,8.871579488789052e-4,3.6047401744017653e-4,0.0015830543730200619
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Risk_PHN,6.11513993650021e-4,5.94655383357546e-4,2.2594210950133598e-4,0.0011414175174322221
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Risk_Death,6.615334313910415e-8,5.767117057021297e-8,1.1645737874664182e-8,1.5323843750463397e-7
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_Life,220470.22387258848,220470.2837164231,220468.27505797622,220471.73973528558
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_HZ,-88.21359774491202,-87.75384200736426,-142.646056165966,-37.0789253507899
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_All,220382.01027484355,220382.6653830528,220325.70971238698,220434.32407390975
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_HZ_d,-84.09952514342736,-83.59132849702627,-136.4944476410366,-34.94052233155604
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_Life_d,210567.83283297883,210567.89110687136,210566.06766767212,210569.2057669493
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",Q_All_d,210483.7333078354,210484.34464050096,210429.58448124473,210534.0629518778
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Hosp,271017.69579740823,265200.0675799625,108206.38307873505,472425.46984542813
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP_NonPHN,50730.0566888099,49983.8092083319,20934.651421181614,79976.23248761054
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP_PHN,19227.890014319815,18643.84378097125,7147.882478442901,35283.6868701178
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP,69957.94670312971,69531.39649191653,28862.472100227318,111679.4341382515
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Med,340975.642500538,334691.6156389378,138441.55826145163,572786.5087347045
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_VacRZV,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Vac,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_All,9611415.642500538,9605131.615638938,9408881.55826145,9843226.508734705
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Hosp_d,258350.9483597697,253172.46957430433,100374.60750519154,452689.52301296033
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP_NonPHN_d,48362.05886579969,47655.14771536264,19745.381867380212,76572.65871065723
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP_PHN_d,18344.13385879825,17792.51816779421,6803.412326058916,33691.077063153716
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_GP_d,66706.19272459795,66410.0334590543,27242.495102607132,106847.05267163382
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Med_d,325057.14108436764,319567.58558193885,130427.32453110736,546943.2334153415
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_VacRZV_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_Vac_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",C_All_d,9595497.141084367,9590007.58558194,9400867.324531108,9817383.233415343
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",N_VacRZV,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,78,"[95,100)",N_VacRZV_d,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Year_Life,0.3377684960695976,0.3377686495035608,0.3377498449313926,0.3377849228111974
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Year_Immunised,0.22467249921183174,0.2267441826104729,0.1611383673872173,0.29055896684746224
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Risk_HZ,0.007854745907108706,0.007709211256254225,0.003210588305825919,0.012523891457551102
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Risk_Hosp,9.072570866245134e-4,8.871579488789051e-4,3.6047401744017664e-4,0.0015830543730200614
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Risk_PHN,6.11513993650021e-4,5.94655383357546e-4,2.2594210950133598e-4,0.0011414175174322221
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Risk_Death,6.615334313910415e-8,5.7671170570212974e-8,1.1645737874664184e-8,1.53238437504634e-7
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_Life,220470.25786706337,220470.3168188345,220468.3214256118,220471.77306956897
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_HZ,-88.21361839212916,-87.75385691771663,-142.64608847214967,-37.078935119031335
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_All,220382.0442486712,220382.70319883956,220325.74480857645,220434.36187642263
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_HZ_d,-84.09954479643332,-83.59134634111595,-136.49447851068473,-34.94052980617874
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_Life_d,210567.86444185884,210567.92599350942,210566.10346375805,210569.23678601196
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",Q_All_d,210483.7648970624,210484.38033809623,210429.6171113696,210534.10066572545
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Hosp,271017.75936469994,265200.12041640637,108206.40945594311,472425.5915956053
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP_NonPHN,50730.06856432181,49983.821663869545,20934.65799791549,79976.24742793696
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP_PHN,19227.894533088907,18643.84769701129,7147.8841375503725,35283.69437988522
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP,69957.96309741071,69531.41193980994,28862.478177602534,111679.4616511872
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Med,340975.7224621107,334691.6977240426,138441.58243414556,572786.6570687534
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_VacRZV,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Vac,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_All,9611415.72246211,9605131.697724042,9408881.582434146,9843226.657068754
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Hosp_d,258351.00885997555,253172.533151121,100374.63607799346,452689.6337688191
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP_NonPHN_d,48362.070168982114,47655.15948314192,19745.388064247625,76572.67929211604
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP_PHN_d,18344.138163159325,17792.521394159656,6803.413901146517,33691.083542836386
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_GP_d,66706.20833214144,66410.04765862293,27242.50082432243,106847.07895426515
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Med_d,325057.217192117,319567.66706301767,130427.36321897648,546943.3748873967
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_VacRZV_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_Vac_d,9270440,9270440,9270440,9270440
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",C_All_d,9595497.217192117,9590007.667063016,9400867.363218976,9817383.374887398
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",N_VacRZV,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV1,2024,79,"[95,100)",N_VacRZV_d,109064,109064,109064,109064
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Year_Life,0.2728361756271093,0.27283632996283824,0.2728198465303822,0.2728505656352947
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Year_Immunised,0.2112452847294674,0.21354398480684922,0.16870188210345313,0.24968448447428557
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Risk_HZ,0.00528959760583047,0.005080639540189584,0.0019420671294599172,0.00914608926894139
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Risk_Hosp,6.11101699356477e-4,5.84334224296625e-4,2.2130570106685237e-4,0.001142361638715485
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Risk_PHN,4.117390758053639e-4,3.9218887076578827e-4,1.3878044368271394e-4,8.037157716611783e-4
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Risk_Death,3.095868069865884e-8,2.5032948350039092e-8,4.495112784446943e-9,8.165692692200672e-8
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_Life,220470.65381927195,220470.72014533216,220468.9906676287,220471.89730168742
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_HZ,-59.40506082348754,-57.99297396386008,-104.5251846956213,-22.379687338262656
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_All,220411.24875844846,220412.92769726328,220365.35036228874,220449.1051296079
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_HZ_d,-56.604605779889226,-55.15504137328683,-99.9615756872295,-21.113677530904337
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_Life_d,210568.20999645896,210568.26635960914,210566.68766115437,210569.34396428158
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",Q_All_d,210511.60539067906,210513.30647589557,210467.5626202293,210547.8895987833
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Hosp,182571.0536516609,174458.52079356223,66357.70062015041,340515.4340462882
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP_NonPHN,34165.855530837754,32872.8477577553,12660.529059292663,58510.07528109586
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP_PHN,12944.40932100994,12263.7234061678,4460.21874323445,25062.625677723
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP,47110.26485184769,46046.75638420525,17447.591178948463,81118.85553702345
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Med,229681.3185035086,221961.99780001794,83932.00330099408,411854.0693921204
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_VacRZV,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Vac,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_All,18770561.31850351,18762841.99780002,18624812.003300995,18952734.06939212
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Hosp_d,173947.93777178918,166467.33613088116,62348.908536945004,323335.17430793936
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP_NonPHN_d,32553.790118037636,31323.875932072282,11945.721188440617,55899.89388568355
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP_PHN_d,12343.01239814264,11692.784990153305,4152.826033968086,24021.388726893463
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_GP_d,44896.80251618028,43774.57542313502,16436.490842184205,77560.13201334499
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Med_d,218844.74028796944,211737.6935792502,78853.19423541789,394504.8529263174
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_VacRZV_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_Vac_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",C_All_d,18759724.74028797,18752617.69357925,18619733.194235418,18935384.852926318
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",N_VacRZV,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,70,"[95,100)",N_VacRZV_d,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Year_Life,0.27694635039374277,0.2769465615562612,0.2769298661782777,0.2769608712648695
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Year_Immunised,0.2144276162756175,0.21676097886184556,0.17124327323393762,0.25344595457246394
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Risk_HZ,0.00528959760583047,0.005080639540189584,0.0019420671294599172,0.00914608926894139
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Risk_Hosp,6.11101699356477e-4,5.843342242966249e-4,2.213057010668524e-4,0.0011423616387154852
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Risk_PHN,4.117390758053639e-4,3.9218887076578827e-4,1.3878044368271394e-4,8.037157716611784e-4
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Risk_Death,3.095868069865884e-8,2.503294835003909e-8,4.495112784446943e-9,8.165692692200669e-8
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_Life,220470.6667755814,220470.72938164597,220469.0072392055,220471.90838179685
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_HZ,-59.40506610502973,-57.992978308614646,-104.52519327325905,-22.379690004664756
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_All,220411.26170947636,220412.9369109117,220365.3623916813,220449.1222200937
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_HZ_d,-56.604610805019746,-55.15504356090253,-99.96158387966597,-21.11368021954364
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_Life_d,210568.2220455756,210568.27954758098,210566.70036668444,210569.35471839976
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",Q_All_d,210511.61743477057,210513.31504252972,210467.57380608816,210547.8957081252
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Hosp,182571.0699413203,174458.5305668806,66357.70710799431,340515.47253545735
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP_NonPHN,34165.85857049057,32872.85082484391,12660.530674019368,58510.08180726372
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP_PHN,12944.41047765416,12263.72424558502,4460.219290364673,25062.627197764796
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP,47110.269048144735,46046.76022639427,17447.59358014554,81118.86266642166
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Med,229681.33898946503,221962.02334641054,83932.01339080355,411854.0898481681
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_VacRZV,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Vac,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_All,18770561.338989466,18762842.02334641,18624812.0133908,18952734.08984817
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Hosp_d,173947.95326912266,166467.35270575382,62348.91222241449,323335.21079686686
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP_NonPHN_d,32553.79300999358,31323.87881979142,11945.722251220319,55899.89791995706
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP_PHN_d,12343.013499426386,11692.786450014915,4152.826546734263,24021.390181336807
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_GP_d,44896.80650941997,43774.57880572327,16436.491796452457,77560.13839894497
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Med_d,218844.75977854262,211737.71045773674,78853.20369904551,394504.87286836444
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_VacRZV_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_Vac_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",C_All_d,18759724.759778544,18752617.71045774,18619733.203699045,18935384.872868363
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",N_VacRZV,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,71,"[95,100)",N_VacRZV_d,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Year_Life,0.28155698394732137,0.28155719825995557,0.28154023393855626,0.28157164126692785
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Year_Immunised,0.21799743149083017,0.22036968006386998,0.17409410698944175,0.25766542635042566
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Risk_HZ,0.00528959760583047,0.005080639540189584,0.0019420671294599172,0.00914608926894139
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Risk_Hosp,6.11101699356477e-4,5.84334224296625e-4,2.2130570106685237e-4,0.001142361638715485
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Risk_PHN,4.117390758053639e-4,3.9218887076578827e-4,1.387804436827139e-4,8.037157716611784e-4
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Risk_Death,3.095868069865884e-8,2.5032948350039092e-8,4.495112784446943e-9,8.165692692200672e-8
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_Life,220470.6813021796,220470.7400497048,220469.0257629448,220471.9206355866
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_HZ,-59.40507202817292,-57.992983256896395,-104.52520296893002,-22.379692936200108
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_All,220411.27623015144,220412.9474153855,220365.37596528165,220449.14100946335
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_HZ_d,-56.604616440503875,-55.155046186165606,-99.96159313986311,-21.113683219416703
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_Life_d,210568.23555478535,210568.29010787993,210566.7149708951,210569.36192851258
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",Q_All_d,210511.63093834487,210513.32480919285,210467.58642776264,210547.90292810925
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Hosp,182571.08820697115,174458.54187543207,66357.71438866016,340515.5150621491
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP_NonPHN,34165.86197919821,32872.85424481679,12660.532476528042,58510.089039799444
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP_PHN,12944.411774680424,12263.72520980785,4460.219894475377,25062.629002074864
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP,47110.27375387863,46046.76457075911,17447.596211755896,81118.87074814846
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Med,229681.36196084978,221962.051354664,83932.02467278278,411854.1140590394
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_VacRZV,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Vac,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_All,18770561.36196085,18762842.05135466,18624812.024672784,18952734.11405904
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Hosp_d,173947.97064604552,166467.37110705074,62348.91662359157,323335.2511132338
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP_NonPHN_d,32553.796253014945,31323.882045239618,11945.723460770694,55899.90249149293
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP_PHN_d,12343.014734355089,11692.788052290916,4152.827112664561,24021.391907780762
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_GP_d,44896.81098737003,43774.5826121328,16436.492912950864,77560.14566722598
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Med_d,218844.78163341555,211737.72934454185,78853.21428083506,394504.896410502
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_VacRZV_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_Vac_d,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",C_All_d,18759724.781633414,18752617.729344543,18619733.214280836,18935384.896410506
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",N_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",N_VacRZV,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",N_VacZVL_d,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,72,"[95,100)",N_VacRZV_d,218128,218128,218128,218128
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",N0,1,1,1,1
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Year_Life,0.2867551885396217,0.2867554313866225,0.2867382651863988,0.28676999125670066
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Year_Immunised,0.2220221776310418,0.22443827090935276,0.17730824657056707,0.2624226221598621
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Risk_HZ,0.00528959760583047,0.005080639540189584,0.0019420671294599172,0.00914608926894139
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Risk_Hosp,6.11101699356477e-4,5.84334224296625e-4,2.213057010668523e-4,0.001142361638715485
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Risk_PHN,4.117390758053639e-4,3.9218887076578827e-4,1.3878044368271394e-4,8.037157716611783e-4
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Risk_Death,3.095868069865884e-8,2.5032948350039092e-8,4.495112784446943e-9,8.165692692200672e-8
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_Life,220470.69761547795,220470.75556856563,220469.0396655086,220471.93013299373
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_HZ,-59.40507868177217,-57.99298889978205,-104.52521393665985,-22.37969616261486
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_All,220411.2925367962,220412.95940772118,220365.3912940407,220449.16168822345
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_HZ_d,-56.604622770856494,-55.15504933797024,-99.9616036149058,-21.113686569173336
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_Life_d,210568.2507252755,210568.30256699392,210566.73300963288,210569.3704048331
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",Q_All_d,210511.64610250463,210513.33595903922,210467.60068137324,210547.91146436238
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_Hosp,182571.10872182026,174458.5549708645,66357.72256665854,340515.5620861718
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_GP_NonPHN,34165.865808044306,32872.85806606157,12660.534490232987,58510.097062690766
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_GP_PHN,12944.413231513017,12263.726318818033,4460.220562244948,25062.631144621573
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_GP,47110.279039557325,46046.76948588042,17447.599098747367,81118.87991407127
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_Med,229681.38776137758,221962.08209825112,83932.037291237,411854.1427225232
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_VacZVL,0,0,0,0
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_VacRZV,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_Vac,18540880,18540880,18540880,18540880
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_All,18770561.387761377,18762842.082098253,18624812.03729124,18952734.142722525
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_Hosp_d,173947.99016239683,166467.39156319082,62348.92187972231,323335.2956928615
"Second_[95,100)",ReVac_RZV2,2024,73,"[95,100)",C_GP_NonPHN_d,32553.799895687942,31323.885654924066,11945.724838137405,55899.90767681541
