Scenario,Age0,Arm,Year0,N0,Index,A,M,L,U
Vac_50,50,RZV_1d,2024,1,Thres20,87.63359199022376,74.88540690957083,48.1131023525245,193.0180047658011
Vac_50,50,RZV_1d,2024,1,Thres30,128.8257725571242,110.25761681476334,70.88493426867834,283.3252419524978
Vac_50,50,RZV_1d,2024,1,Thres20_50,NA,74.88540690957083,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres30_90,NA,82.35746722177099,NA,NA
Vac_50,50,RZV_1d,2024,1,Thres,NA,74.88540690957083,NA,NA
Vac_50,50,RZV_2d,2024,1,dYear_Life,1.2756704665090268e-4,6.491743239678271e-5,1.8470773071932456e-5,5.614867338213257e-4
Vac_50,50,RZV_2d,2024,1,dYear_Immunised,12.214833783453445,10.773874033779201,7.291266208088181,23.635909032010094
Vac_50,50,RZV_2d,2024,1,dRisk_HZ,-0.06982837803218249,-0.05767532251799207,-0.16209971749219523,-0.03404995949175656
Vac_50,50,RZV_2d,2024,1,dRisk_Hosp,-0.0010252050671992455,-5.59325481104041e-4,-0.004372072653557116,-2.05457068738289e-4
Vac_50,50,RZV_2d,2024,1,dRisk_PHN,-0.0033200287018092032,-0.002394638797513551,-0.009926707090680985,-0.0011911992867820523
Vac_50,50,RZV_2d,2024,1,dRisk_Death,-1.988116171231516e-7,-8.045692685214356e-8,-9.426519817152048e-7,-1.0865286366482538e-8
Vac_50,50,RZV_2d,2024,1,dQ_Life,9.047843447594416e-5,4.7249188886766547e-5,1.3804125569194527e-5,3.9006860545720546e-4
Vac_50,50,RZV_2d,2024,1,dQ_HZ,0.008421644057504823,0.006719830657661114,0.003864298323651612,0.021003414356351023
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm,0.0034113178152059905,0.002891555138453377,0.0017751597724971447,0.0073833297981981145
Vac_50,50,RZV_2d,2024,1,dQ_All,0.008511309564435838,0.006763325311879953,0.00388363316510878,0.02134638563396143
Vac_50,50,RZV_2d,2024,1,dQ_HZ_d,0.00538813918280778,0.004696655969622397,0.0030295129908366153,0.010684119928103825
Vac_50,50,RZV_2d,2024,1,dQ_HZ_Norm_d,0.0023317586016890052,0.0021033250648821817,0.0014208627973224498,0.0041513820719527635
Vac_50,50,RZV_2d,2024,1,dQ_Life_d,2.92044925371453e-5,1.7422497651686797e-5,5.955265296275768e-6,1.1121453367914924e-4
Vac_50,50,RZV_2d,2024,1,dQ_All_d,0.00541734367534497,0.004714820478937121,0.0030393128270748805,0.010791086178730813
Vac_50,50,RZV_2d,2024,1,dC_Hosp,-3.8637175861387405,-1.8934475950861884,-17.880589513396664,-0.5838883000191822
Vac_50,50,RZV_2d,2024,1,dC_GP_NonPHN,-6.726283649936494,-5.623555830824349,-15.319113867568547,-3.3597819165188363
Vac_50,50,RZV_2d,2024,1,dC_GP_PHN,-1.4999906202761635,-1.0855159089792488,-4.43854687238756,-0.5395636493537859
Vac_50,50,RZV_2d,2024,1,dC_GP,-8.226274270212658,-6.722896941414197,-19.638337921019385,-3.8928673457222853
Vac_50,50,RZV_2d,2024,1,dC_Med,-12.089991856351398,-8.54076325244316,-37.50408718860295,-4.527340626907873
Vac_50,50,RZV_2d,2024,1,dC_VacZVL,0,0,0,0
Vac_50,50,RZV_2d,2024,1,dC_VacRZV,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_Vac,170,170,170,170
Vac_50,50,RZV_2d,2024,1,dC_All,157.9100081436486,161.45923674755682,132.49591281139703,165.4726593730921
Vac_50,50,RZV_2d,2024,1,dC_Hosp_d,-1.628804924869095,-1.0009732427189468,-6.237077685437849,-0.41296459771128846
Vac_50,50,RZV_2d,2024,1,dC_GP_NonPHN_d,-4.4853659906716015,-4.035840731756787,-8.22355298553891,-2.695158913669337
